행정구역코드,시도,시군구,읍면동,리,합계(㎡),전,답,과수원,목장용지,임야,광천지,염전,대지,공장용지,학교용지,주차장,주유소용지,창고용지,도로,철도용지,제방,하천,구거,유지,양어장,수도용지,공원,체육용지,유원지,종교용지,사적지,묘지,잡종지
1114015600,서울특별시,중구,입정동,,"39,553",0,0,0,0,0,0,0,"26,571",0,0,0,0,0,"12,869",48,0,0,65,0,0,0,0,0,0,0,0,0,0
1114015700,서울특별시,중구,산림동,,"45,046",0,0,0,0,0,0,0,"31,522",0,0,0,0,0,"13,524",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114015800,서울특별시,중구,충무로3가,,"46,993",0,0,0,0,0,0,0,"32,567",0,0,0,0,0,"14,426",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114015900,서울특별시,중구,초동,,"52,350",0,0,0,0,0,0,0,"30,531","1,961",0,"2,416","1,935",0,"14,308",0,0,0,10,0,0,0,0,0,0,"1,189",0,0,0
1114016000,서울특별시,중구,인현동1가,,"44,583",0,0,0,0,0,0,0,"33,367",0,0,0,0,0,"11,215",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114016100,서울특별시,중구,저동2가,,"54,603",0,0,0,0,0,0,0,"32,833",0,"1,260","1,112",0,0,"10,164",0,0,0,0,0,0,0,0,0,0,"9,234",0,0,0
1114016200,서울특별시,중구,신당동,,"2,387,188",0,0,0,0,"47,840",0,0,"1,596,665","2,399","96,666","10,500","3,100",0,"438,061",0,0,"13,350","6,667",0,0,"26,998","118,059","21,144",0,"5,126",219,0,395
1114016300,서울특별시,중구,흥인동,,"124,655",0,0,0,0,0,0,0,"58,347",0,"26,149",0,0,0,"39,620",0,0,0,315,0,0,0,224,0,0,0,0,0,0
1114016400,서울특별시,중구,무학동,,"27,309",0,0,0,0,0,0,0,"13,801",0,0,0,265,0,"13,244",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114016500,서울특별시,중구,황학동,,"328,100",0,0,0,0,0,0,0,"224,760",0,0,0,990,0,"87,575",0,0,"13,055",0,0,0,0,"1,472",0,0,248,0,0,0
1114016600,서울특별시,중구,서소문동,,"115,437",0,0,0,0,0,0,0,"87,755",0,0,615,0,0,"26,591",0,0,0,0,0,0,0,0,0,0,0,266,0,210
1114016700,서울특별시,중구,정동,,"302,777",0,0,0,0,0,0,0,"193,954",0,"44,616",0,0,0,"35,002",0,0,0,0,0,0,0,"11,514",0,0,"17,640",51,0,0
1114016800,서울특별시,중구,순화동,,"142,733",0,0,0,0,0,0,0,"63,881",0,"37,203","1,037",0,0,"35,147","3,894",0,0,377,0,0,0,"1,194",0,0,0,0,0,0
1114016900,서울특별시,중구,의주로1가,,"26,706",0,0,0,0,0,0,0,"11,136",0,0,0,0,0,"13,736",81,0,0,754,0,0,0,999,0,0,0,0,0,0
1114017000,서울특별시,중구,충정로1가,,"33,567",0,0,0,0,0,0,0,"20,646",0,"2,704",0,0,0,"10,217",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114017100,서울특별시,중구,중림동,,"228,734",0,0,0,0,0,0,0,"138,448",0,0,"3,260",0,0,"58,829",33,0,35,0,0,0,0,"9,300",0,0,"18,830",0,0,0
1114017200,서울특별시,중구,의주로2가,,"39,719",0,0,0,0,0,0,0,"1,137",0,0,0,0,0,"11,037","12,355",0,0,0,0,0,0,"15,190",0,0,0,0,0,0
1114017300,서울특별시,중구,만리동1가,,"70,096",0,0,0,0,0,0,0,"28,962",0,"1,633",143,0,0,"26,407",112,0,0,0,0,0,0,"12,559",0,0,0,0,0,280
1114017400,서울특별시,중구,만리동2가,,"144,120",0,0,0,0,17,0,0,"70,169",0,"23,727",0,0,0,"21,917",0,0,0,125,0,0,"3,848","21,434",0,0,"1,878",0,0,"1,005"
1117010100,서울특별시,용산구,후암동,,"864,367",99,0,0,0,"210,035",0,0,"473,940",0,"43,013",226,417,0,"117,585",0,0,0,"9,471",0,0,0,"1,253",0,0,"8,215",112,0,2
1117010200,서울특별시,용산구,용산동2가,,"1,169,012",0,0,0,0,"261,770",0,0,"715,327",0,"52,225","2,491",0,0,"125,955",0,0,0,"4,908",0,0,0,"1,369",0,0,"4,968",0,0,0
1117010300,서울특별시,용산구,용산동4가,,"789,295",0,0,0,0,0,0,0,"722,509",0,0,0,0,0,"35,566",0,0,0,0,0,0,0,0,0,0,0,0,0,"31,220"
1117010400,서울특별시,용산구,갈월동,,"224,219",0,0,0,0,0,0,0,"124,414",0,0,921,"1,009",0,"54,929","39,170",0,618,"2,096",0,0,0,0,0,0,"1,061",0,0,0
1117010500,서울특별시,용산구,남영동,,"65,020",0,0,0,0,0,0,0,"44,802",0,0,0,0,0,"20,000",0,0,0,218,0,0,0,0,0,0,0,0,0,0
1117010600,서울특별시,용산구,용산동1가,,"608,721",0,0,0,0,0,0,0,"569,244",0,0,0,0,0,"28,707",0,0,0,"10,771",0,0,0,0,0,0,0,0,0,0
1117010700,서울특별시,용산구,동자동,,"289,153",0,0,0,0,33,0,0,"103,681",0,0,0,0,0,"55,345","125,037",0,"1,035",0,0,0,0,912,0,0,"3,109",0,0,0
1117010800,서울특별시,용산구,서계동,,"250,457",72,0,0,0,0,0,0,"151,561",0,"12,146",326,749,0,"55,336","16,151",0,"5,411","4,485",0,0,0,"4,221",0,0,0,0,0,0
1117010900,서울특별시,용산구,청파동1가,,"197,417",0,0,0,0,0,0,0,"154,273",0,0,398,610,0,"33,792","1,278",0,"2,637",566,0,0,0,0,0,0,"3,836",0,0,26
1117011000,서울특별시,용산구,청파동2가,,"223,659",0,0,0,0,"28,916",0,0,"78,092",0,"66,918",0,0,284,"32,531","2,551",0,"3,775",182,0,0,0,0,0,0,"10,316",0,0,94
1117011100,서울특별시,용산구,청파동3가,,"231,759",68,0,0,0,"1,895",0,0,"107,572",0,"79,134",0,0,203,"32,941",594,0,"3,537",0,0,0,0,"4,043",0,0,"1,770",0,0,0
1117011200,서울특별시,용산구,원효로1가,,"205,379",0,0,0,0,0,0,0,"148,212",0,0,0,409,0,"49,910",0,0,"3,852",0,0,0,0,0,0,0,"2,994",0,0,1
1117011300,서울특별시,용산구,원효로2가,,"131,332",0,0,0,0,0,0,0,"77,712",0,"9,235",83,0,0,"40,460","3,683",0,0,160,0,0,0,0,0,0,0,0,0,0
1117011400,서울특별시,용산구,신창동,,"62,561","1,937",0,0,0,0,0,0,"44,081",0,0,"1,179",0,0,"14,896",0,0,0,42,0,0,0,401,0,0,0,0,0,26
1117011500,서울특별시,용산구,산천동,,"97,438",0,0,0,0,"7,910",0,0,"64,389",0,"6,970",0,0,0,"13,267",0,0,0,0,0,0,93,0,0,0,"4,670",140,0,0
1117011600,서울특별시,용산구,청암동,,"71,491",0,0,0,0,0,0,0,"30,500",0,0,0,"1,280",0,"14,774",0,0,"24,136",0,0,0,0,406,0,0,396,0,0,0
1117011700,서울특별시,용산구,원효로3가,,"162,407",25,0,0,0,0,0,0,"120,153",0,"1,413",0,0,0,"31,560",0,103,676,"1,854","5,045",0,0,"1,560",0,0,0,0,0,19
1117011800,서울특별시,용산구,원효로4가,,"311,434",0,0,0,0,"1,292",0,0,"115,377",0,"21,429",0,0,101,"45,731",0,"17,348","107,461",849,361,0,0,0,0,0,0,0,0,"1,485"
1117011900,서울특별시,용산구,효창동,,"443,069",96,0,0,0,"128,178",0,0,"204,041",0,"13,374",0,356,0,"69,336","14,501",0,0,"3,938",0,0,0,"7,091",485,0,"1,675",0,0,0
1117012000,서울특별시,용산구,도원동,,"88,486",0,0,0,0,0,0,0,"66,528",0,0,0,0,0,"10,663","7,805",0,0,7,0,0,309,"1,527",0,0,"1,648",0,0,0
1117012100,서울특별시,용산구,용문동,,"191,714",0,0,0,0,0,0,0,"131,037",0,0,356,0,0,"42,975","14,773",0,0,"1,421",0,0,0,838,0,0,0,314,0,0
1117012200,서울특별시,용산구,문배동,,"113,361",0,0,0,0,0,0,0,"67,134",0,0,0,0,0,"23,442","2,538","4,675","5,063","8,414",0,0,0,843,0,0,"1,252",0,0,0
1117012300,서울특별시,용산구,신계동,,"143,769",418,0,0,0,0,0,0,"75,803",0,"6,248","1,271",0,213,"15,014","19,469","1,312","3,791",892,729,0,0,"17,351",0,0,"1,158",0,0,99
1117012400,서울특별시,용산구,한강로1가,,"237,798",0,0,0,0,0,0,0,"135,120",0,0,0,0,0,"68,841","21,392",193,0,"7,234","1,104",0,0,"2,090",0,0,"1,825",0,0,0
1117012500,서울특별시,용산구,한강로2가,,"448,422",0,0,0,0,0,0,0,"196,539",0,"14,186","3,324",807,"1,583","88,566","115,064","3,451","12,650","1,013","7,906",0,0,0,0,0,"3,335",0,0,0
1117012600,서울특별시,용산구,용산동3가,,"335,785",0,0,0,0,0,0,0,"304,503",0,0,0,0,0,"31,282",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117012700,서울특별시,용산구,용산동5가,,"692,327",0,0,0,0,0,0,0,"618,084",0,"1,136",0,0,0,"48,227","7,144",0,0,0,0,0,0,"17,736",0,0,0,0,0,0
1117012800,서울특별시,용산구,한강로3가,,"1,188,319",0,0,0,0,0,0,0,"349,547",0,"15,677",0,"2,167",0,"113,274","645,536","3,681","25,905","2,159","27,511",0,0,0,0,0,"1,201",0,0,"1,662"
1117012900,서울특별시,용산구,이촌동,,"4,076,421",0,0,0,0,0,0,0,"644,938",0,"45,504",0,0,0,"243,415","18,599","94,775","3,007,613","2,280",0,0,0,"7,370",0,0,"8,560",0,0,"3,366"
1117013000,서울특별시,용산구,이태원동,,"1,429,758","6,664",0,0,0,"303,418",0,0,"813,702",0,"21,560",942,808,0,"209,513",0,0,0,"5,377",0,0,0,"4,436",0,0,"7,827",178,"2,546","52,787"
1117013100,서울특별시,용산구,한남동,,"3,010,252","51,305",0,0,0,"661,561",0,0,"1,325,675",0,"18,587","5,400","2,981",797,"408,685","63,426",0,"360,078","13,490","1,243",0,0,"16,339",0,0,"13,027",0,"41,048","26,610"
1117013200,서울특별시,용산구,동빙고동,,"404,679",777,0,0,0,0,0,0,"284,225",0,79,801,0,0,"48,223","8,496",0,"53,690",0,394,0,0,0,0,0,641,129,0,"7,224"
1117013300,서울특별시,용산구,서빙고동,,"792,049",0,0,0,0,0,0,0,"198,219",0,"41,079",0,0,0,"85,876","48,483","23,288","339,605","6,363",0,0,0,0,0,0,"1,220",272,0,"47,644"
1117013400,서울특별시,용산구,주성동,,"171,439",430,0,0,0,327,0,0,"30,037",0,288,0,0,0,"14,446","7,616",0,"117,607",687,0,0,0,0,0,0,0,0,0,1
1117013500,서울특별시,용산구,용산동6가,,"1,434,645",0,0,0,0,0,0,0,"420,740",0,639,0,0,0,"53,723","36,033","7,167","537,914","1,193",0,0,0,0,0,0,"1,048",0,0,"376,187"
1117013600,서울특별시,용산구,보광동,,"711,365","2,038",0,0,0,"2,977",0,0,"377,351",0,"51,652",990,0,0,"87,212","12,186",0,"161,583","9,591",604,0,0,952,0,0,"2,281",615,0,"1,333"
1120010100,서울특별시,성동구,상왕십리동,,"152,100",40,0,0,0,0,0,0,"101,187",0,0,"1,406",0,0,"35,464",0,0,"14,003",0,0,0,0,0,0,0,0,0,0,0
1120010200,서울특별시,성동구,하왕십리동,,"613,191",370,0,0,0,"9,719",0,0,"441,514",0,"16,419","1,120",0,0,"105,487",37,0,"12,422","3,447",0,0,0,"18,588",0,0,"4,069",0,0,0
1120010300,서울특별시,성동구,홍익동,,"178,794",0,0,0,0,0,0,0,"118,884",0,0,0,0,0,"51,191",0,0,"7,254",513,0,0,0,952,0,0,0,0,0,0
1120010400,서울특별시,성동구,도선동,,"137,032",0,0,0,0,0,0,0,"112,596",0,0,0,471,0,"22,650",0,0,0,0,0,0,0,"1,315",0,0,0,0,0,0
1120010500,서울특별시,성동구,마장동,,"1,068,084","1,779",0,0,0,"34,159",0,0,"589,380",0,"57,108",0,795,903,"194,560","26,375","39,825","111,749",287,0,0,0,"6,198","1,719",0,468,0,0,"2,779"
1120010600,서울특별시,성동구,사근동,,"667,516","10,870",317,0,0,"2,514",0,0,"124,255",0,"328,050","2,518",0,0,"50,555",0,"14,646","129,873",208,"3,059",0,0,496,0,0,0,0,0,155
1120010700,서울특별시,성동구,행당동,,"1,478,785","9,847","7,099",0,0,"15,185",0,0,"780,494",0,"231,782","1,001",0,0,"222,582","98,426","2,310","34,371","13,855","1,237",0,"7,829","40,617","1,325",0,"9,907",0,0,919
1120010800,서울특별시,성동구,응봉동,,"566,701","11,447",0,0,0,"3,972",0,0,"230,088",0,"28,402",0,0,0,"65,317","45,883",0,"139,356","3,655","4,771",0,437,"28,882",0,0,"1,508",0,0,"2,983"
1120010900,서울특별시,성동구,금호동1가,,"444,192",0,0,0,0,"10,289",0,0,"252,250",0,"10,447",0,0,0,"51,797",0,0,0,"3,107",0,0,"66,367","47,464",0,0,"2,471",0,0,0
1120011000,서울특별시,성동구,금호동2가,,"305,134",20,56,0,0,126,0,0,"175,309",0,"15,558",0,0,0,"49,984",0,0,0,0,0,0,0,"50,465",0,0,206,0,"13,410",0
1120011100,서울특별시,성동구,금호동3가,,"339,903",0,0,0,0,"22,156",0,0,"229,765",0,0,0,0,0,"70,246",0,0,0,159,0,0,0,"15,194",0,0,"2,344",0,0,39
1120011200,서울특별시,성동구,금호동4가,,"808,591",261,0,0,0,"76,316",0,0,"260,949",0,"27,863",0,0,0,"91,427","41,766",0,"265,311",570,"8,741",0,0,"23,095",0,0,"1,784",0,0,"10,508"
1120011300,서울특별시,성동구,옥수동,,"1,946,058","4,227",0,0,0,"53,457",0,0,"479,718",0,"48,555",0,295,0,"125,410","22,034",0,"1,072,808","4,976","2,822",0,0,"111,973",0,0,"19,300",0,0,484
1120011400,서울특별시,성동구,성수동1가,,"2,883,945","111,865",0,0,0,0,0,0,"805,226","58,836","81,865","2,550","2,340",0,"352,587","1,096","48,907","825,046","3,600","61,654",0,"189,939","105,978","6,809","197,647","2,917",0,0,"25,082"
1120011500,서울특별시,성동구,성수동2가,,"2,224,885","9,960",0,0,0,883,0,0,"899,945","392,339","52,460","1,713",0,"8,730","372,633","4,713","53,574","387,035","16,572",0,0,0,"13,859",0,0,"5,570",0,0,"4,899"
1120011800,서울특별시,성동구,송정동,,"1,440,012","25,434","10,072",0,0,"37,250",0,0,"289,316",0,"6,563","1,025",0,0,"183,315","39,606","71,720","433,320","13,669","4,853",0,0,722,0,0,806,0,0,"322,342"
1120012200,서울특별시,성동구,용답동,,"1,592,734","10,559","7,825",0,0,"14,574",0,0,"425,784","20,302","4,860",773,"1,437",0,"213,866","23,233","122,664","343,479","24,382","12,234",0,0,"10,501","12,215",0,"2,311",0,0,"341,736"
1121510100,서울특별시,광진구,중곡동,,"4,093,085",23,0,0,0,"1,552,948",0,0,"1,627,804",0,"78,558","6,323","5,711",0,"586,908",0,"35,999","152,701","12,373","1,414",0,0,"24,759",0,0,"5,904",0,0,"1,661"
1121510200,서울특별시,광진구,능동,,"1,102,863","1,110",0,0,0,"30,281",0,0,"337,004",0,"26,859","1,652","2,503",0,"124,714",0,0,"1,369",0,0,0,0,"577,315",0,0,57,0,0,0
1121510300,서울특별시,광진구,구의동,,"2,969,244","2,038",43,0,0,"391,388",0,0,"1,461,515",0,"40,098","6,053","3,759",0,"494,970","3,194",0,"252,711","20,341","9,642",0,"179,785","54,764","31,977",0,"7,209",0,"6,221","3,537"
1121510400,서울특별시,광진구,광장동,,"2,394,432","17,978","11,191",0,0,"514,380",0,0,"820,666",0,"128,503",633,"2,382",0,"231,186",3,233,"450,360","26,716","7,769",0,"109,585","40,169","4,762",0,"6,716",0,"8,367","12,834"
1121510500,서울특별시,광진구,자양동,,"4,607,992","4,699",0,0,0,23,0,0,"1,905,762",91,"160,220","2,436","3,708",0,"684,863",0,"134,729","1,664,008","4,653","18,236",0,0,"13,115",0,0,"5,952",0,0,"5,497"
1121510700,서울특별시,광진구,화양동,,"1,161,599","2,697",0,0,0,840,0,0,"460,076",0,"500,552",664,"1,299",0,"161,200",572,0,0,"4,880",0,0,0,"5,757",0,0,636,0,0,"22,426"
1121510900,서울특별시,광진구,군자동,,"734,319","1,798",654,0,0,0,0,0,"431,167",0,"121,567","1,075","1,521",0,"169,056",0,0,"3,538",0,0,0,0,"1,126",0,0,"2,818",0,0,0
1123010100,서울특별시,동대문구,신설동,,"334,463",0,0,0,0,0,0,0,"215,987",0,"3,293",0,0,0,"78,366",0,"2,666","27,769",226,0,0,0,"5,294",0,0,862,0,0,0
1123010200,서울특별시,동대문구,용두동,,"1,269,474",0,9,0,0,0,0,0,"760,080",0,"18,207",0,"3,704",0,"320,387","16,545","30,224","82,893","7,953",0,0,0,"18,621",0,0,"9,272",0,0,"1,579"
1123010300,서울특별시,동대문구,제기동,,"1,183,684",0,0,0,0,"10,611",0,0,"718,745",0,"42,662",542,728,0,"305,957","5,237",0,"80,580","6,701",0,0,0,"6,184",0,0,"5,149",0,0,589
1123010400,서울특별시,동대문구,전농동,,"2,051,577","7,346","1,456",0,0,"221,713",0,0,"961,339",0,"290,454",89,"1,260",0,"349,332","182,387",0,0,"16,024",0,0,0,"7,068",0,0,"12,032",0,167,911
1123010500,서울특별시,동대문구,답십리동,,"1,654,322","5,248",543,0,0,"109,807",0,0,"1,020,310",0,"49,636","2,571",751,0,"350,680","5,814","2,004","4,099","13,131",0,0,724,"71,135","5,826",0,"8,781",0,"3,167",96
1123010600,서울특별시,동대문구,장안동,,"2,332,797","6,076","5,386",0,0,237,0,0,"1,472,592",0,"82,617","1,618","5,487",0,"520,648",0,"49,183","133,564","1,644",0,0,0,"48,624",0,0,"3,544",0,0,"1,577"
1123010700,서울특별시,동대문구,청량리동,,"1,197,647","2,698",0,0,0,"286,933",0,0,"623,237",0,"48,988",103,"1,939",0,"164,985","8,178",0,"14,332",283,"4,324",0,0,"7,413",0,0,"23,478",0,"7,597","3,160"
1123010800,서울특별시,동대문구,회기동,,"761,889",178,0,0,0,"49,338",0,0,"283,531",0,"345,148",69,0,0,"70,279",0,0,0,"4,207",0,0,0,400,0,0,"8,739",0,0,0
1123010900,서울특별시,동대문구,휘경동,,"1,683,835","25,486","4,733",0,0,"202,400",0,0,"873,025",0,"159,663","2,405","3,521",0,"221,720","50,545","6,328","98,222","21,326",0,0,0,"5,406",0,0,"4,479",0,0,"4,575"
1123011000,서울특별시,동대문구,이문동,,"1,732,248","5,674","12,873",0,0,"30,780",0,0,"913,112","3,910","176,895",0,208,0,"242,182","151,805","43,142","110,679","20,828",0,0,0,"7,852",0,0,"9,222",0,0,"3,086"
1126010100,서울특별시,중랑구,면목동,,"6,027,175","26,577","3,454","7,310",0,"900,371",0,0,"2,427,286",0,"176,985","11,207","7,085",466,"838,464",0,"90,953","489,376","46,220","73,010",0,0,"322,576",0,0,"22,550",0,"579,613","3,671"
1126010200,서울특별시,중랑구,상봉동,,"1,527,987","4,199",531,27,0,"133,309",0,0,"827,898","4,235","53,319","1,142","2,888",458,"301,386","119,226",0,"25,772","6,170",0,0,0,"28,063",0,0,"10,747",0,0,"8,618"
1126010300,서울특별시,중랑구,중화동,,"1,656,490","3,096",0,0,0,"135,027",0,0,"841,480",0,"62,126","1,925","2,984",0,"297,220","45,591","55,073","175,755","20,169",0,0,0,"5,283",0,0,"8,858",0,0,"1,902"
1126010400,서울특별시,중랑구,묵동,,"1,901,278","2,912",60,"3,024",0,"269,130",0,0,"898,163",0,"102,917","1,681","1,273",0,"346,096",0,"24,649","188,338","18,217",0,0,0,"23,891",0,0,"13,801",0,0,"7,126"
1126010500,서울특별시,중랑구,망우동,,"3,871,289","141,125","47,999","67,159",0,"748,631",0,0,"1,024,469",0,"177,115","10,470","5,992",499,"448,810","155,906",41,412,"30,216",0,0,0,"178,045",0,0,"16,130",0,"804,286","13,983"
1126010600,서울특별시,중랑구,신내동,,"3,512,755","365,635","221,157","170,701",0,"848,980",0,0,"806,530",0,"61,919","62,194","2,839","5,470","477,433","85,590",0,"24,210","59,995",109,0,"3,958","136,307",0,0,"8,682",0,"30,281","140,765"
1129010100,서울특별시,성북구,성북동,,"2,631,114","2,045",0,0,0,"1,198,459",0,0,"1,061,451",0,"96,463",83,0,0,"182,497",0,0,"40,236","3,256",899,0,486,"32,678",0,0,"10,152","2,409",0,0
1129010200,서울특별시,성북구,성북동1가,,"80,899",0,0,0,0,0,0,0,"52,894",0,0,0,0,0,"22,039",0,0,"5,547",0,0,0,0,0,0,0,420,0,0,0
1129010300,서울특별시,성북구,돈암동,,"1,125,016",475,0,0,0,"253,118",0,0,"652,541",0,"65,452","1,681",656,0,"100,468",0,0,"19,089","2,558",0,0,15,"20,073",0,0,"6,546",0,0,"2,343"
1129010400,서울특별시,성북구,동소문동1가,,"61,006",0,0,0,0,0,0,0,"31,205",0,"8,766",0,0,0,"17,066",0,0,0,0,0,0,0,"3,968",0,0,0,0,0,0
1129010500,서울특별시,성북구,동소문동2가,,"39,450",0,0,0,0,0,0,0,"23,652",0,0,66,0,154,"12,213",0,0,"3,364",0,0,0,0,0,0,0,0,0,0,0
1129010600,서울특별시,성북구,동소문동3가,,"27,229",0,0,0,0,0,0,0,"11,332",0,0,0,0,0,"12,868",0,0,"3,029",0,0,0,0,0,0,0,0,0,0,0
1129010700,서울특별시,성북구,동소문동4가,,"91,897",0,0,0,0,0,0,0,"71,709",0,"2,449",0,0,0,"17,739",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129010800,서울특별시,성북구,동소문동5가,,"42,972",10,0,0,0,0,0,0,"22,867",0,0,0,0,0,"17,345",0,0,"2,750",0,0,0,0,0,0,0,0,0,0,0
1129010900,서울특별시,성북구,동소문동6가,,"99,859",0,0,0,0,0,0,0,"47,281",0,"20,109",0,0,0,"26,581",0,0,0,0,0,0,0,0,0,0,"5,888",0,0,0
1129011000,서울특별시,성북구,동소문동7가,,"69,954",0,0,0,0,0,0,0,"45,664",0,"7,756",0,0,0,"15,674",0,0,0,0,0,0,0,446,0,0,413,0,0,0
1129011100,서울특별시,성북구,삼선동1가,,"207,792","1,888",0,0,0,"21,070",0,0,"147,325",0,"1,438",0,0,0,"33,151",0,0,"2,379",542,0,0,0,0,0,0,0,0,0,0
1129011200,서울특별시,성북구,삼선동2가,,"228,192",208,0,0,0,"29,856",0,0,"127,476",0,"22,449",0,0,0,"38,801",0,0,626,0,0,0,0,"4,401",0,0,111,0,0,"4,266"
1129011300,서울특별시,성북구,삼선동3가,,"169,963",0,0,0,0,0,0,0,"80,268",0,"56,556",0,0,0,"30,852",0,0,0,0,0,0,0,"1,245",0,0,"1,043",0,0,0
1129011400,서울특별시,성북구,삼선동4가,,"87,685",0,0,0,0,0,0,0,"55,991",0,0,304,0,0,"25,083",0,0,"6,306",0,0,0,0,0,0,0,0,0,0,0
1129011500,서울특별시,성북구,삼선동5가,,"119,827",0,0,0,0,0,0,0,"83,350",0,0,0,0,0,"33,669",0,0,"2,809",0,0,0,0,0,0,0,0,0,0,0
1129011600,서울특별시,성북구,동선동1가,,"81,966",0,0,0,0,0,0,0,"57,676",0,0,0,0,0,"24,291",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129011700,서울특별시,성북구,동선동2가,,"99,036",0,0,0,0,0,0,0,"54,406",0,"13,145",0,0,0,"26,496",0,0,"2,711",0,0,0,0,0,0,0,"2,278",0,0,0
1129011800,서울특별시,성북구,동선동3가,,"98,118",0,0,0,0,0,0,0,"62,624",0,"7,914",110,0,0,"27,468",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129011900,서울특별시,성북구,동선동4가,,"86,747",0,0,0,0,0,0,0,"58,448",0,"5,085",0,0,0,"23,214",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129012000,서울특별시,성북구,동선동5가,,"66,419",0,0,0,0,0,0,0,"46,671",0,0,0,0,0,"18,032",0,0,0,0,0,0,0,0,0,0,"1,716",0,0,0
1129012100,서울특별시,성북구,안암동1가,,"102,546",0,0,0,0,0,0,0,"72,218",0,"1,955",0,0,0,"21,159",0,0,"2,284",0,0,0,0,"3,356",0,0,"1,575",0,0,0
1129012200,서울특별시,성북구,안암동2가,,"106,101",0,0,0,0,0,0,0,"43,152",0,"32,487",0,0,0,"25,979",0,0,"2,969",0,0,0,0,"1,515",0,0,0,0,0,0
1129012300,서울특별시,성북구,안암동3가,,"108,419",0,0,0,0,510,0,0,"75,361",0,0,655,0,0,"23,025",0,0,"5,315",0,0,0,0,0,0,0,"3,553",0,0,0
1129012400,서울특별시,성북구,안암동4가,,"59,758",0,0,0,0,148,0,0,"41,177",0,0,0,730,0,"13,513",0,0,"3,791",0,0,0,0,0,0,0,399,0,0,0
1129012500,서울특별시,성북구,안암동5가,,"949,892",0,0,0,0,"127,753",0,0,"139,052",0,"585,399",0,182,0,"72,211",0,0,0,"4,861",0,0,0,0,0,0,"8,751",0,0,"11,683"
1129012600,서울특별시,성북구,보문동4가,,"42,941",0,0,0,0,0,0,0,"23,303",0,0,0,0,0,"14,576",0,0,"5,061",0,0,0,0,0,0,0,0,0,0,0
1129012700,서울특별시,성북구,보문동5가,,"56,683",0,0,0,0,0,0,0,"39,227",0,0,0,"1,954",0,"15,503",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129012800,서울특별시,성북구,보문동6가,,"142,146",7,0,0,0,"2,873",0,0,"111,668",0,"2,162",0,0,0,"23,780",0,0,0,142,0,0,0,0,0,0,"1,514",0,0,0
1129012900,서울특별시,성북구,보문동7가,,"71,827",0,0,0,0,0,0,0,"36,977",0,0,0,471,0,"26,551",0,0,"6,264",0,0,0,0,"1,564",0,0,0,0,0,0
1129013000,서울특별시,성북구,보문동1가,,"68,662",0,0,0,0,0,0,0,"39,141",0,0,0,750,0,"22,832",0,0,"5,938",0,0,0,0,0,0,0,0,0,0,0
1129013100,서울특별시,성북구,보문동2가,,"64,236",0,0,0,0,0,0,0,"43,634",0,0,0,0,0,"20,602",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129013200,서울특별시,성북구,보문동3가,,"111,313",0,0,0,0,"24,306",0,0,"51,319",0,"15,496",0,0,0,"14,007",0,0,0,197,0,0,0,0,0,0,"5,813",0,0,175
1129013300,서울특별시,성북구,정릉동,,"8,421,997","33,870","10,794",0,0,"5,642,992",0,0,"1,828,528",0,"188,305","1,604","4,573","1,091","371,762",0,0,"159,841","47,946",0,0,"5,105","43,957",0,0,"59,816",0,"4,687","17,128"
1129013400,서울특별시,성북구,길음동,,"1,212,788",0,0,0,0,"7,789",0,0,"900,555",0,"71,210","1,322",732,0,"190,132",0,0,0,"13,402",0,0,414,"15,486",0,0,"11,690",0,0,57
1129013500,서울특별시,성북구,종암동,,"1,462,012","3,083","3,759",0,0,"238,397",0,0,"743,548",0,"153,719","1,670","4,279",0,"210,949",0,"3,786","54,112","11,971",0,0,82,"9,283",0,0,"8,207",0,0,"15,167"
1129013600,서울특별시,성북구,하월곡동,,"1,796,622","3,624",487,0,0,"299,051",0,0,"1,052,679",0,"79,830",331,"4,036",198,"228,826","11,838",14,"55,061","22,138",0,0,0,"19,895",0,0,"18,430",0,0,184
1129013700,서울특별시,성북구,상월곡동,,"531,998","5,277",0,0,0,"246,137",0,0,"198,456",0,"14,649",0,"1,941",0,"55,833","2,466",0,0,"1,479",0,0,0,"5,581",0,0,0,0,0,180
1129013800,서울특별시,성북구,장위동,,"2,013,734","6,808","6,530",0,0,"54,859",0,0,"1,366,850",0,"59,532","2,933","6,139",0,"406,189",9,"2,244","51,234","31,865",231,0,0,"5,024",0,0,"9,552",0,0,"3,735"
1129013900,서울특별시,성북구,석관동,,"1,732,557","10,077","36,094",0,0,"384,444",0,0,"676,020",0,"54,299",194,"2,129",218,"241,279","127,336","27,484","98,836","15,086",304,0,0,"3,700",0,0,"4,577",0,"49,187","1,293"
