시도,시군구,읍면동,리,하수처리시설명,하수처리_시설코드,분뇨처리시설명,분뇨처리_시설코드,지정내역,가정용 물사용량(m3/일) 합계,시가_하수처리지역(분류식),시가_하수처리지역(합류식),시가_하수미처리지역(오수),시가_하수미처리지역(정화조),시가_하수미처리지역(수거식),비시가_하수처리지역(분류식),비시가_하수처리지역(합류식),비시가_하수미처리지역(오수),비시가_하수미처리지역(정화조),비시가_하수미처리지역(수거식),영업용 물사용량(m3/일) 합계,시가_하수처리지역,시가_하수미처리지역,비시가_하수처리지역,비시가_하수미처리지역
경상남도,김해시,대성동,,화목하수종말처리장,482500W01,김해분뇨처리시설,482500F01,일반지역,852.91,737.68,55.52,0,0,0,55.52,4.18,0,0,0,337.27,313.66,0,23.61,0
경상남도,김해시,구산동,,화목하수종말처리장,482500W01,김해분뇨처리시설,482500F01,일반지역,5030.9,3632.31,191.17,0,0,0,1147.04,60.37,0,0,0,1454.41,1105.35,0,349.06,0
경상남도,김해시,삼계동,,화목하수종말처리장,482500W01,김해분뇨처리시설,482500F01,일반지역,8751.73,7088.9,0,0,0,0,1662.83,0,0,0,0,3759.3,3045.03,0,714.27,0
경상남도,김해시,내동,,화목하수종말처리장,482500W01,김해분뇨처리시설,482500F01,일반지역,6438.74,5988.03,0,0,0,0,450.71,0,0,0,0,4083.87,3798,0,285.87,0
경상남도,김해시,외동,,화목하수종말처리장,482500W01,김해분뇨처리시설,482500F01,일반지역,10236.65,10031.91,0,0,0,0,204.74,0,0,0,0,3587.06,3515.32,0,71.74,0
경상남도,김해시,흥동,,화목하수종말처리장,482500W01,김해분뇨처리시설,482500F01,일반지역,645.44,369.39,0,8.43,9.44,0,246.27,0,5.62,6.29,0,366.15,219.7,0,146.45,0
경상남도,김해시,풍유동,,화목하수종말처리장,482500W01,김해분뇨처리시설,482500F01,일반지역,151.32,51.45,0,0,0,0,99.87,0,0,0,0,181.95,61.87,0,120.08,0
경상남도,김해시,명법동,,화목하수종말처리장,482500W01,김해분뇨처리시설,482500F01,일반지역,54.87,19.75,0,0,0,0,35.12,0,0,0,0,30.73,11.06,0,19.67,0
경상남도,김해시,이동,,화목하수종말처리장,482500W01,김해분뇨처리시설,482500F01,일반지역,72.99,50.04,0,2.84,3.31,0,14.95,0,0.85,0.99,0,53.68,41.33,0,12.35,0
경상남도,김해시,화목동,,화목하수종말처리장,482500W01,김해분뇨처리시설,482500F01,일반지역,105.74,0,55.04,0.76,4.46,0,0,41.54,0.58,3.36,0,230.99,131.66,0,99.33,0
경상남도,김해시,화목동,,장유하수종말처리장,482500W03,김해분뇨처리시설,482500F01,일반지역,105.74,0,60.29,0,0,0,0,45.45,0,0,0,0,0,0,0,0
경상남도,김해시,전하동,,화목하수종말처리장,482500W01,김해분뇨처리시설,482500F01,일반지역,528.48,306.51,0,0,0,0,221.97,0,0,0,0,209.9,121.74,0,88.16,0
경상남도,김해시,강동,,화목하수종말처리장,482500W01,김해분뇨처리시설,482500F01,일반지역,62.28,21.08,0,0.36,0.36,0,39.15,0,0.67,0.67,0,78.65,27.53,0,51.12,0
경상남도,김해시,삼정동,,화목하수종말처리장,482500W01,김해분뇨처리시설,482500F01,일반지역,3652.27,3140.95,0,0,0,0,511.32,0,0,0,0,1573.15,1352.91,0,220.24,0
경상남도,김해시,어방동,,화목하수종말처리장,482500W01,김해분뇨처리시설,482500F01,일반지역,4921.89,3740.64,0,0,0,0,1181.25,0,0,0,0,4881.79,3710.16,0,1171.63,0
경상남도,김해시,삼방동,,화목하수종말처리장,482500W01,김해분뇨처리시설,482500F01,일반지역,6456.97,3486.76,0,0,0,0,2970.21,0,0,0,0,2973.25,1605.56,0,1367.69,0
경상남도,김해시,안동,,화목하수종말처리장,482500W01,김해분뇨처리시설,482500F01,일반지역,1510.54,1388.79,0,7.63,8.39,0,104.53,0,0.57,0.63,0,2198.9,2044.98,0,153.92,0
경상남도,김해시,지내동,,화목하수종말처리장,482500W01,김해분뇨처리시설,482500F01,일반지역,1345.96,1289.88,0,7.36,8.35,0,39.89,0,0.23,0.26,0,842.89,817.61,0,25.28,0
경상남도,김해시,불암동,,화목하수종말처리장,482500W01,김해분뇨처리시설,482500F01,일반지역,216.19,148.2,0,3.46,3.98,0.01,57.63,0,1.35,1.55,0,215.95,155.49,0,60.46,0
경상남도,김해시,진영읍,우동리,진영하수종말처리장,482500W02,김해분뇨처리시설,482500F01,특정지역,53.35,5.9,0,0.15,0.35,0,43.27,0,1.1,2.58,0,372,43.03,1.61,315.54,11.81
경상남도,김해시,진영읍,하계리,진영하수종말처리장,482500W02,김해분뇨처리시설,482500F01,특정지역,41.6,0.73,0,0.05,0.05,0,35.85,0,2.26,2.67,0,97,0.54,1.4,26.31,68.75
경상남도,김해시,진영읍,방동리,진영하수종말처리장,482500W02,김해분뇨처리시설,482500F01,특정지역,106.02,0,0,0,0,0,98.9,0,1.88,5.23,0,136.49,0,0,64.05,72.44
경상남도,김해시,진영읍,사산리,진영하수종말처리장,482500W02,김해분뇨처리시설,482500F01,특정지역,31.38,6.35,0,0.23,0.32,0,22.52,0,0.82,1.14,0,4.31,0,0.95,0,3.36
경상남도,김해시,진영읍,좌곤리,진영하수종말처리장,482500W02,김해분뇨처리시설,482500F01,특정지역,407.77,192.78,0,0,19.26,0,177.95,0,0,17.78,0,194.22,100.99,0,93.22,0
경상남도,김해시,진영읍,진영리,진영하수종말처리장,482500W02,김해분뇨처리시설,482500F01,특정지역,5066.08,3025.58,0,159.53,107.85,0,1629.16,0,85.9,58.07,0,1834.62,964.33,228.18,519.25,122.86
경상남도,김해시,진영읍,여래리,진영하수종말처리장,482500W02,김해분뇨처리시설,482500F01,특정지역,1875.56,1317.39,0,55.42,71.37,0,393.51,0,16.55,21.32,0,874.38,641.49,31.79,191.61,9.5
경상남도,김해시,진영읍,본산리,진영하수종말처리장,482500W02,김해분뇨처리시설,482500F01,특정지역,210.18,108.94,0,1.27,13.8,0,75.7,0,0.89,9.58,0,1218.37,640.57,78.27,445.14,54.39
경상남도,김해시,진영읍,신용리,진영하수종말처리장,482500W02,김해분뇨처리시설,482500F01,특정지역,152.21,65.35,0,0.64,11.63,0,62.79,0,0.62,11.17,0,212.62,83.12,25.32,79.86,24.32
경상남도,김해시,진영읍,설창리,진영하수종말처리장,482500W02,김해분뇨처리시설,482500F01,특정지역,6.94,0.01,0,0.2,2.01,0,0.03,0,0.43,4.27,0,129.59,1.92,39.55,4.07,84.05
경상남도,김해시,진영읍,내룡리,진영하수종말처리장,482500W02,김해분뇨처리시설,482500F01,특정지역,61,0,0,0,0,0,50.75,0,3.14,7.11,0,204.4,0,0,170.97,33.43
경상남도,김해시,진영읍,죽곡리,진영하수종말처리장,482500W02,김해분뇨처리시설,482500F01,특정지역,217.81,98.32,0,3.79,4.61,0,102.33,0,3.95,4.8,0,148.36,66.97,5.72,69.71,5.96
경상남도,김해시,진영읍,의전리,진영하수종말처리장,482500W02,김해분뇨처리시설,482500F01,특정지역,83.9,57.9,0,2.2,2.82,0,19.3,0,0.73,0.94,0,363.93,274.13,0,89.8,0
경상남도,김해시,장유면,유하리,장유하수종말처리장,482500W03,김해분뇨처리시설,482500F01,일반지역,26.42,17.18,0,0.52,0,0,8.46,0,0.26,0,0,375.26,251.44,0,123.82,0
경상남도,김해시,장유면,내덕리,장유하수종말처리장,482500W03,김해분뇨처리시설,482500F01,일반지역,154.11,100.01,0,1.7,0,0,51.53,0,0.87,0,0,413.53,272.93,0,140.6,0
경상남도,김해시,장유면,부곡리,장유하수종말처리장,482500W03,김해분뇨처리시설,482500F01,일반지역,4042.21,2845.75,0,24.22,0,0,1162.35,0,9.89,0,0,1205.73,856.07,0,349.66,0
경상남도,김해시,장유면,무계리,장유하수종말처리장,482500W03,김해분뇨처리시설,482500F01,일반지역,1838.35,1694.52,0,11.72,0,3.43,127.54,0,0.88,0,0.26,526.71,489.84,0,36.87,0
경상남도,김해시,장유면,신문리,장유하수종말처리장,482500W03,김해분뇨처리시설,482500F01,일반지역,938.02,519.11,0,6.19,0,0,407.87,0,4.86,0,0,432.75,242.34,0,190.41,0
경상남도,김해시,장유면,삼문리,장유하수종말처리장,482500W03,김해분뇨처리시설,482500F01,일반지역,6322.75,4826.13,0,18.66,0,23.73,1441.57,0,5.57,0,7.09,1440.8,1109.42,0,331.38,0
경상남도,김해시,장유면,대청리,장유하수종말처리장,482500W03,김해분뇨처리시설,482500F01,일반지역,2742.89,1794.44,0,15.86,0,0,924.41,0,8.17,0,0,2980.43,1967.09,0,1013.34,0
경상남도,김해시,장유면,관동리,장유하수종말처리장,482500W03,김해분뇨처리시설,482500F01,일반지역,2822.88,2209.55,0,20.52,0,0,587.35,0,5.45,0,0,947.69,748.68,0,199.01,0
경상남도,김해시,장유면,율하리,장유하수종말처리장,482500W03,김해분뇨처리시설,482500F01,일반지역,3972.9,3346.16,0,12.36,0,18.45,590.5,0,2.18,0,3.26,863.07,733.61,0,129.46,0
경상남도,김해시,장유면,장유리,장유하수종말처리장,482500W03,김해분뇨처리시설,482500F01,일반지역,94.78,0,0,0,0,0,94.01,0,0.19,0.58,0,1.88,0,0,0,1.88
경상남도,김해시,장유면,응달리,장유하수종말처리장,482500W03,김해분뇨처리시설,482500F01,일반지역,81.6,29.17,0,0.21,0,0,51.85,0,0.37,0,0,11.37,4.1,0,7.27,0
경상남도,김해시,장유면,수가리,장유하수종말처리장,482500W03,김해분뇨처리시설,482500F01,일반지역,20.74,0.41,0,0,0,0,20.14,0,0,0.19,0,4.57,0,0.09,0,4.48
경상남도,김해시,주촌면,선지리,김해대리마을하수도,482500V18,김해분뇨처리시설,482500F01,일반지역,179.09,8.86,0,17.06,0,131.68,1.21,0,2.33,0,17.96,159.47,140.32,0,19.15,0
경상남도,김해시,주촌면,원지리,김해대리마을하수도,482500V18,김해분뇨처리시설,482500F01,일반지역,78.27,51.65,0,0,0,0,26.62,0,0,0,0,99.6,65.74,0,33.86,0
경상남도,김해시,주촌면,덕암리,김해대리마을하수도,482500V18,김해분뇨처리시설,482500F01,일반지역,97.17,0.68,0,5.12,0,40.84,0.73,0,5.54,0,44.25,107.36,51.51,0,55.85,0
경상남도,김해시,주촌면,천곡리,김해대리마을하수도,482500V18,김해분뇨처리시설,482500F01,일반지역,193,1.98,0,2.73,0,86,2.23,0,3.08,0,96.98,152.9,71.86,0,81.04,0
경상남도,김해시,주촌면,내삼리,김해대리마을하수도,482500V18,김해분뇨처리시설,482500F01,일반지역,7.15,6.65,0,0,0,0,0.5,0,0,0,0,580.36,539.73,0,40.63,0
경상남도,김해시,주촌면,양동리,김해대리마을하수도,482500V18,김해분뇨처리시설,482500F01,일반지역,73.26,0,0,0,0,0,2.32,0,5.81,0,65.13,99.93,0,0,99.93,0
경상남도,김해시,주촌면,망덕리,김해대리마을하수도,482500V18,김해분뇨처리시설,482500F01,일반지역,99.64,2.6,0,0.97,0,16.36,10.4,0,3.88,0,65.44,216.5,43.3,0,173.2,0
경상남도,김해시,주촌면,농소리,김해대리마을하수도,482500V18,김해분뇨처리시설,482500F01,일반지역,60.42,2.45,0,2.09,0,9.96,7.76,0,6.63,0,31.53,59.83,14.36,0,45.47,0
경상남도,김해시,진례면,청천리,진례하수처리장,482500W06,김해분뇨처리시설,482500F01,특정지역,166.03,1.37,0,67.83,18.82,0,1.22,0,60.11,16.68,0,395.62,5.81,203.87,5.15,180.79
경상남도,김해시,진례면,시례리,진례하수처리장,482500W06,김해분뇨처리시설,482500F01,특정지역,89.74,59.64,0,8.4,8.24,0,10.53,0,1.48,1.45,0,28.55,0,24.27,0,4.28
경상남도,김해시,진례면,송정리,진례하수처리장,482500W06,김해분뇨처리시설,482500F01,특정지역,264.22,108.87,0,52.29,10.58,0,58.62,0,28.15,5.7,0,457.19,24.55,272.63,13.22,146.8
경상남도,김해시,진례면,초전리,진례하수처리장,482500W06,김해분뇨처리시설,482500F01,특정지역,252.89,21.02,0,6.35,0.45,0,170.04,0,51.41,3.62,0,91.31,0.96,9.09,7.74,73.53
경상남도,김해시,진례면,신안리,진례하수처리장,482500W06,김해분뇨처리시설,482500F01,특정지역,88.39,26.22,0,6.92,0.44,0,42.78,0,11.3,0.72,0,137.39,0,52.21,0,85.18
경상남도,김해시,진례면,산본리,김해산본마을하수도,482500V09,김해분뇨처리시설,482500F01,특정지역,21.8,0.28,0,3.06,0.36,0,1.36,0,14.96,1.77,0,137.27,3.83,19.5,18.7,95.23
경상남도,김해시,진례면,신월리,진례하수처리장,482500W06,김해분뇨처리시설,482500F01,특정지역,93.62,0,0,0,0,0,73.08,0,15.89,4.65,0,14.94,0,0,0,14.94
경상남도,김해시,진례면,송현리,진례하수처리장,482500W06,김해분뇨처리시설,482500F01,특정지역,102.87,0,0,0,0,0,15.25,0,56.25,31.36,0,423.27,0,0,126.76,296.51
경상남도,김해시,진례면,담안리,진례하수처리장,482500W06,김해분뇨처리시설,482500F01,특정지역,54.32,0,0,0,0,0,1.4,0,44.39,8.53,0,288.65,0,0,6.45,282.2
경상남도,김해시,진례면,고모리,진례하수처리장,482500W06,김해분뇨처리시설,482500F01,특정지역,56.72,0,0,0,0,0,0,26.87,26.36,3.49,0,370.3,0,0,17.35,352.95
경상남도,김해시,한림면,명동리,한림낙산공공하수도,482500V13,김해분뇨처리시설,482500F01,특정지역,174.46,0.03,0,0.42,1.04,0.26,2.89,0,41.45,102.86,25.52,314.57,0.01,3.14,0.75,310.67
경상남도,김해시,한림면,퇴래리,진영하수종말처리장,482500W02,김해분뇨처리시설,482500F01,특정지역,174.84,0,0,0,0,0,57.96,0,24.81,74.63,17.44,386.34,0,0,0,386.34
경상남도,김해시,한림면,병동리,김해가달마을하수도,482500V02,김해분뇨처리시설,482500F01,특정지역,129.87,0.43,0,0.21,0.53,0.13,42.6,0,20.72,52.39,12.86,362.41,0,3.62,0,358.78
경상남도,김해시,한림면,신천리,진영하수종말처리장,482500W02,김해분뇨처리시설,482500F01,특정지역,210.7,0,0,0,0,0,1.17,0,30.04,148.09,31.4,470.34,0,0,0,470.34
경상남도,김해시,한림면,용덕리,진영하수종말처리장,482500W02,김해분뇨처리시설,482500F01,특정지역,117.98,0,0,0,0,0,1.88,0,14.54,84.12,17.44,197.05,0,0,0,197.05
경상남도,김해시,한림면,안곡리,진영하수종말처리장,482500W02,김해분뇨처리시설,482500F01,특정지역,87.03,0,0,0,0,0,28.88,0,15.31,34.11,8.72,142.19,0,0,0,142.19
경상남도,김해시,한림면,안하리,안하농공단지오수처리장,482500H04,김해분뇨처리시설,482500F01,특정지역,140.53,0,0,0,0,0,0,46.71,23.65,56.02,14.15,264.74,0,0,0,264.74
경상남도,김해시,한림면,장방리,한림하수처리장,482500W05,김해분뇨처리시설,482500F01,특정지역,628.71,0,0,0,0,0,207.7,0,233.76,124.25,63,535.84,0,0,229.47,306.37
경상남도,김해시,한림면,시산리,진영하수종말처리장,482500W02,김해분뇨처리시설,482500F01,특정지역,179.41,0,0,0,0,0,59.52,0,45.34,56.68,17.87,37.71,0,0,0,37.71
경상남도,김해시,한림면,가동리,진영하수종말처리장,482500W02,김해분뇨처리시설,482500F01,특정지역,66.22,0,0,0,0,0,0.12,0,14.93,41.29,9.89,216.33,0,0,70.4,145.93
경상남도,김해시,한림면,가산리,진영하수종말처리장,482500W02,김해분뇨처리시설,482500F01,특정지역,102.93,0,0,0,0,0,34.11,0,8.72,49.82,10.27,254.27,0,0,27.21,227.06
경상남도,김해시,한림면,금곡리,내오서마을하수도,482500V10,김해분뇨처리시설,482500F01,특정지역,41.29,0,0,0,0,0,40.9,0,0,0,0.39,4.87,0,0,0,4.87
경상남도,김해시,한림면,금곡리,외오서마을하수도,482500V11,김해분뇨처리시설,482500F01,특정지역,40.9,0,0,0,0,0,40.9,0,0,0,0,0,0,0,0,0
경상남도,김해시,한림면,금곡리,한림모정공공하수도,482500V14,김해분뇨처리시설,482500F01,특정지역,40.9,0,0,0,0,0,40.9,0,0,0,0,0,0,0,0,0
경상남도,김해시,생림면,나전리,나전농공단지오수처리장,482500H01,김해분뇨처리시설,482500F01,특정지역,120.89,0,0,0,0,0,0.32,0,59.7,60.86,0,769.38,0,0,2,767.38
경상남도,김해시,생림면,사촌리,하사촌공공하수도,482500V17,김해분뇨처리시설,482500F01,특정지역,106.22,0,0,0,0,0,44.58,0,19.96,41.67,0,98.93,0,0,1.16,97.76
경상남도,김해시,생림면,봉림리,봉림농공단지오수처리장,482500H03,김해분뇨처리시설,482500F01,특정지역,108.26,0,0,0,0,0,71.08,0,6.22,19.39,11.56,341.47,0,0,41.69,299.78
경상남도,김해시,생림면,봉림리,생림하수처리장,482500W04,김해분뇨처리시설,482500F01,특정지역,108.26,0,0,0,0,0,0,108.26,0,0,0,0,0,0,0,0
경상남도,김해시,생림면,생림리,생림하수처리장,482500W04,김해분뇨처리시설,482500F01,특정지역,58.02,0,0,0,0,0,0,23.13,7.95,23.84,3.1,35.27,0,0,0.57,34.7
경상남도,김해시,생림면,마사리,독산마을하수도,482500V03,김해분뇨처리시설,482500F01,특정지역,36.66,0,0,0,0,0,1.88,0,11.88,22.89,0,19.62,0,0,0,19.62
경상남도,김해시,생림면,마사리,송촌마을하수도,482500V12,김해분뇨처리시설,482500F01,특정지역,36.66,0,0,0,0,0,36.66,0,0,0,0,0,0,0,0,0
경상남도,김해시,생림면,생철리,생철성포공공하수도,482500V15,김해분뇨처리시설,482500F01,특정지역,91.23,0,0,0,0,0,0.32,0,44.39,46.52,0,135.61,0,0,0.86,134.74
경상남도,김해시,생림면,안양리,신안안양마을하수도,482500V04,김해분뇨처리시설,482500F01,특정지역,94.4,0,0,0,0,0,39.74,0,22.1,32.56,0,56.31,0,0,0,56.31
경상남도,김해시,생림면,도요리,생림하수처리장,482500W04,김해분뇨처리시설,482500F01,특정지역,45.55,0,0,0,0,0,0,19.19,8.33,18.03,0,16.23,0,0,0,16.23
경상남도,김해시,상동면,대감리,,,김해분뇨처리시설,482500F01,특정지역,252.37,0,0,0,0,0,0,0,46.71,205.66,0,366.52,0,0,0,366.52
경상남도,김해시,상동면,매리,,,김해분뇨처리시설,482500F01,특정지역,236.67,0,0,0,0,0,0,0,80.25,156.42,0,554.26,0,0,0,554.26
경상남도,김해시,상동면,감노리,,,김해분뇨처리시설,482500F01,특정지역,88.19,0,0,0,0,0,0,0,30.24,57.96,0,134.38,0,0,0,134.38
경상남도,김해시,상동면,여차리,여차마을하수도,482500V06,김해분뇨처리시설,482500F01,특정지역,97.5,0,0,0,0,0,10.08,0,38.77,48.65,0,43.03,0,0,0,43.03
경상남도,김해시,상동면,여차리,상동용산공공하수도,482500V16,김해분뇨처리시설,482500F01,특정지역,8.92,0,0,0,0,0,8.92,0,0,0,0,0,0,0,0,0
경상남도,김해시,상동면,우계리,우계마을하수도,482500V05,김해분뇨처리시설,482500F01,특정지역,176.97,0,0,0,0,0,16.86,0,87.81,72.3,0,533.37,0,0,0,533.37
경상남도,김해시,상동면,묵방리,,,김해분뇨처리시설,482500F01,특정지역,64.93,0,0,0,0,0,0,0,31.79,33.15,0,182.03,0,0,0,182.03
경상남도,김해시,대동면,수안리,,,김해분뇨처리시설,482500F01,일반지역,48.65,0,0,17.21,11.98,0,0,0,11.47,7.99,0,51.49,0,30.89,0,20.6
경상남도,김해시,대동면,주중리,,,김해분뇨처리시설,482500F01,일반지역,69.97,0,0,20.18,32.41,0.59,0,0,6.37,10.23,0.19,17.46,0,13.27,0,4.19
경상남도,김해시,대동면,주동리,,,김해분뇨처리시설,482500F01,일반지역,94.2,0,0,6.31,34.71,0.43,0,0,8.03,44.18,0.54,66.61,0,29.31,0,37.3
경상남도,김해시,대동면,예안리,,,김해분뇨처리시설,482500F01,일반지역,273.5,0,0,56,90.23,1.47,0,0,47.7,76.86,1.25,27.16,0,14.67,0,12.49
경상남도,김해시,대동면,초정리,,,김해분뇨처리시설,482500F01,일반지역,445.04,0,0,99.61,160.33,2.63,0,0,69.22,111.42,1.83,218.74,0,129.05,0,89.69
경상남도,김해시,대동면,괴정리,,,김해분뇨처리시설,482500F01,일반지역,82.19,0,0,7.44,12.28,0,0,0,23.57,38.89,0,38.51,0,9.24,0,29.27
경상남도,김해시,대동면,대감리,,,김해분뇨처리시설,482500F01,일반지역,143.24,0,0,25.24,37.78,0,0,0,32.13,48.09,0,55.26,0,24.31,0,30.95
경상남도,김해시,대동면,덕산리,,,김해분뇨처리시설,482500F01,일반지역,125.02,0,0,11.86,13.14,0,0,0,47.45,52.57,0,60.68,0,12.13,0,48.55
경상남도,김해시,대동면,월촌리,,,김해분뇨처리시설,482500F01,일반지역,129.48,0,0,12.95,40.13,0,0,0,18.64,57.75,0,35.28,0,14.46,0,20.81
경상남도,김해시,대동면,조눌리,,,김해분뇨처리시설,482500F01,일반지역,126.96,0,0,7.69,12.41,0.22,0,0,40.38,65.13,1.14,14.68,0,2.35,0,12.33
경상남도,밀양시,내일동,,밀양하수종말처리장,482700W03,밀양시분뇨공공처리시설,482700F01,일반지역,526.52,0,468.6,0,0,0,0,57.92,0,0,0,507.28,451.48,0,55.8,0
경상남도,밀양시,내이동,,밀양하수종말처리장,482700W03,밀양시분뇨공공처리시설,482700F01,일반지역,1960.22,0,1764.21,0,0,0,0,196.01,0,0,0,2379.8,2120.92,20.91,235.66,2.32
경상남도,밀양시,교동,,밀양하수종말처리장,482700W03,밀양시분뇨공공처리시설,482700F01,일반지역,1382.8,0,829.68,0,0,0,0,553.12,0,0,0,524.43,299.85,14.81,199.9,9.87
경상남도,밀양시,삼문동,,밀양하수종말처리장,482700W03,밀양시분뇨공공처리시설,482700F01,일반지역,3748.03,3598.12,0,0,0,0,149.91,0,0,0,0,1485.41,1426,0,59.42,0
경상남도,밀양시,남포동,,,,밀양시분뇨공공처리시설,482700F01,일반지역,26.67,0,0,0,0,0,0,0,1.98,5.93,18.77,0,0,0,0,0
경상남도,밀양시,용평동,,밀양하수종말처리장,482700W03,밀양시분뇨공공처리시설,482700F01,일반지역,13.81,3.31,0,0,0,0,10.49,0,0,0,0,14.93,0.52,3.07,1.63,9.71
경상남도,밀양시,활성동,,,,밀양시분뇨공공처리시설,482700F01,일반지역,43.66,0,0,0.22,0.24,0.42,0,0,10.65,11.62,20.52,26.72,0,0.53,0,26.18
경상남도,밀양시,가곡동,,밀양하수종말처리장,482700W03,밀양시분뇨공공처리시설,482700F01,일반지역,1597.65,0,1134.33,0,0,0,0,463.32,0,0,0,512.01,363.53,0,148.48,0
경상남도,밀양시,삼랑진읍,송지리,삼랑진하수종말처리장,482700W01,밀양시분뇨공공처리시설,482700F01,특정지역,282.56,0,118.67,0,0,0,0,163.89,0,0,0,252.14,105.66,0.24,145.91,0.34
경상남도,밀양시,삼랑진읍,용전리,,,밀양시분뇨공공처리시설,482700F01,특정지역,50.4,0,0,2,1.48,1.06,0,0,20.21,14.94,10.72,16.31,0,1.47,0,14.85
경상남도,밀양시,삼랑진읍,미전리,,,밀양시분뇨공공처리시설,482700F01,특정지역,151.57,0,0,0,0,0,0,0,19.31,28,104.27,115.43,0,0,0,115.43
경상남도,밀양시,삼랑진읍,삼랑리,삼랑진하수종말처리장,482700W01,밀양시분뇨공공처리시설,482700F01,특정지역,122.92,0,44.67,0.22,0.58,0,0,76.08,0.39,0.98,0,23.85,6.14,2.69,10.45,4.57
경상남도,밀양시,삼랑진읍,율동리,삼랑진하수종말처리장,482700W01,밀양시분뇨공공처리시설,482700F01,특정지역,85.92,0,0,0,0,0,0,34.37,11.01,40.55,0,7.7,0,0,0,7.7
경상남도,밀양시,삼랑진읍,우곡리,삼랑진하수종말처리장,482700W01,밀양시분뇨공공처리시설,482700F01,특정지역,62.95,0,0,0,0,0,0,31.47,12.55,18.92,0,6.08,0,0,0,6.08
경상남도,밀양시,삼랑진읍,검세리,삼랑진하수종말처리장,482700W01,밀양시분뇨공공처리시설,482700F01,특정지역,99.38,0,12.33,1.31,1.31,1.94,0,60.21,6.41,6.41,9.46,10.65,0.97,0.85,4.72,4.13
경상남도,밀양시,삼랑진읍,안태리,삼랑진하수종말처리장,482700W01,밀양시분뇨공공처리시설,482700F01,특정지역,62.75,0,0,0,0,0,0,31.47,16.22,15.06,0,37.46,0,0,0,37.46
경상남도,밀양시,삼랑진읍,행곡리,삼랑진하수종말처리장,482700W01,밀양시분뇨공공처리시설,482700F01,특정지역,68.55,0,0,0,0,0,0,34.37,17.57,16.61,0,34.27,0,0,0,34.27
경상남도,밀양시,삼랑진읍,임천리,,,밀양시분뇨공공처리시설,482700F01,특정지역,104.27,0,0,19.65,12.5,6.43,0,0,33.45,21.29,10.95,22.07,0,8.17,0,13.9
경상남도,밀양시,삼랑진읍,숭진리,,,밀양시분뇨공공처리시설,482700F01,특정지역,72.6,0,0,7.48,8.98,6.05,0,0,16.65,19.98,13.46,0.29,0,0.09,0,0.2
경상남도,밀양시,삼랑진읍,청학리,,,밀양시분뇨공공처리시설,482700F01,특정지역,35.14,0,0,0.19,1,0.21,0,0,4.63,24.1,5,18.44,0,0.74,0,17.7
경상남도,밀양시,삼랑진읍,용성리,청용마을하수도,482700V06,밀양시분뇨공공처리시설,482700F01,특정지역,82.45,0,0,0,0,0,0,16.41,3.86,4.83,57.35,1.16,0,0,0,1.16
경상남도,밀양시,하남읍,수산리,하남하수종말처리장,482700W02,밀양시분뇨공공처리시설,482700F01,특정지역,666.13,439.65,0,0,0,0,226.48,0,0,0,0,493.76,320.6,5.28,165.16,2.72
경상남도,밀양시,하남읍,명례리,하남하수종말처리장,482700W02,밀양시분뇨공공처리시설,482700F01,특정지역,150.71,0,0,0,0,0,150.71,0,0,0,0,12.91,0,0,12.89,0.02
경상남도,밀양시,하남읍,백산리,하남하수종말처리장,482700W02,밀양시분뇨공공처리시설,482700F01,특정지역,134.24,0,0,0,0,0,134.24,0,0,0,0,5.51,0,0,4.78,0.73
경상남도,밀양시,하남읍,파서리,하남하수종말처리장,482700W02,밀양시분뇨공공처리시설,482700F01,특정지역,11.68,0,0,0,0,0,11.68,0,0,0,0,3.08,0,0,1.16,1.92
경상남도,밀양시,하남읍,남전리,하남하수종말처리장,482700W02,밀양시분뇨공공처리시설,482700F01,특정지역,69.7,0,0,0,0,0,0,0,20.27,44.41,5.02,41.42,0,0,0,41.42
경상남도,밀양시,하남읍,대사리,하남하수종말처리장,482700W02,밀양시분뇨공공처리시설,482700F01,특정지역,3.1,0,0,0,0,0,0.59,0,1.35,1.16,0,1.07,0,0,1.07,0
경상남도,밀양시,하남읍,양동리,하남하수종말처리장,482700W02,밀양시분뇨공공처리시설,482700F01,특정지역,207.95,79.72,0,7.03,7.03,14.36,73.59,0,6.49,6.49,13.25,79.61,39.13,2.27,36.12,2.09
경상남도,밀양시,하남읍,귀명리,하남하수종말처리장,482700W02,밀양시분뇨공공처리시설,482700F01,특정지역,26.29,1.31,0,0,0,0,24.98,0,0,0,0,4.72,0.16,0.07,3.09,1.4
경상남도,밀양시,부북면,운전리,,,밀양시분뇨공공처리시설,482700F01,특정지역,159,0,0,16.96,32.75,2.76,0,0,34.43,66.5,5.59,21.54,0,7.11,0,14.43
경상남도,밀양시,부북면,전사포리,밀양하수종말처리장,482700W03,밀양시분뇨공공처리시설,482700F01,특정지역,45.48,38.2,0,0,0,0,7.28,0,0,0,0,170.97,130.81,12.81,24.92,2.44
경상남도,밀양시,부북면,후사포리,밀양하수종말처리장,482700W03,밀양시분뇨공공처리시설,482700F01,특정지역,16.1,2.24,0,0.53,2.37,0,4.77,0,1.14,5.05,0,5.74,1.28,0.56,2.72,1.18
경상남도,밀양시,부북면,제대리,,,밀양시분뇨공공처리시설,482700F01,특정지역,63.26,0,0,0,0,0,0,0,18.55,35.25,9.46,12.34,0,0,0,12.34
