처리시설명,시도,시군구,읍면동,리,측정일자,발생 유량(㎥/일),방류 유량(㎥/일),발생 수질 농도_BOD(mg/L),발생 수질 농도_COD(mg/L),발생 수질 농도_TN(mg/L),발생 수질 농도_TP(mg/L),방류 수질 농도_BOD(mg/L),방류 수질 농도_COD(mg/L),방류 수질 농도_TN(mg/L),방류 수질 농도_TP(mg/L),연계처리시설명,이송방법,처리유형,배출허용기준적용지역,가동여부
가평군상색리매립장,경기도,가평군,가평읍,상색리,2012-12-24,93,93,10.1,190,,0.211,10.1,190,,0.211,가평하수종말처리장,관거이송,처리후종말,나지역,가동
가평군상색리매립장,경기도,가평군,가평읍,상색리,2012-12-25,96,96,10.1,190,,0.211,10.1,190,,0.211,가평하수종말처리장,관거이송,처리후종말,나지역,가동
가평군상색리매립장,경기도,가평군,가평읍,상색리,2012-12-26,94,94,10.1,190,,0.211,10.1,190,,0.211,가평하수종말처리장,관거이송,처리후종말,나지역,가동
가평군상색리매립장,경기도,가평군,가평읍,상색리,2012-12-27,10,10,10.1,190,,0.211,10.1,190,,0.211,가평하수종말처리장,관거이송,처리후종말,나지역,가동
가평군상색리매립장,경기도,가평군,가평읍,상색리,2012-12-28,7,7,10.1,190,,0.211,10.1,190,,0.211,가평하수종말처리장,관거이송,처리후종말,나지역,가동
가평군상색리매립장,경기도,가평군,가평읍,상색리,2012-12-29,10,10,10.1,190,,0.211,10.1,190,,0.211,가평하수종말처리장,관거이송,처리후종말,나지역,가동
가평군상색리매립장,경기도,가평군,가평읍,상색리,2012-12-30,13,13,10.1,190,,0.211,10.1,190,,0.211,가평하수종말처리장,관거이송,처리후종말,나지역,가동
가평군상색리매립장,경기도,가평군,가평읍,상색리,2012-12-31,11,11,10.1,190,,0.211,10.1,190,,0.211,가평하수종말처리장,관거이송,처리후종말,나지역,가동
양평(무왕)위생매립장,경기도,양평군,지평면,무왕리,2012-01-13,20,21,12.4,360,85.2,1.727,11.6,136,,0.102,,,처리후방류,청정지역,가동
양평(무왕)위생매립장,경기도,양평군,지평면,무왕리,2012-02-17,30,20,34.4,310,927.9,1.595,12.4,132.1,,0.025,,,처리후방류,청정지역,가동
양평(무왕)위생매립장,경기도,양평군,지평면,무왕리,2012-03-08,20,112,26.2,351.9,867.5,1.995,15.5,111.5,,0.274,,,처리후방류,청정지역,가동
양평(무왕)위생매립장,경기도,양평군,지평면,무왕리,2012-04-19,20,74,28.7,304.5,628.2,1.698,11.3,240.5,,0.123,,,처리후방류,청정지역,가동
양평(무왕)위생매립장,경기도,양평군,지평면,무왕리,2012-05-10,30,71,24,240,568.1,0.759,10.3,138,,0.078,,,처리후방류,청정지역,가동
양평(무왕)위생매립장,경기도,양평군,지평면,무왕리,2012-06-12,10,66,22.7,230,710.3,0.453,8.2,72,,0.069,,,처리후방류,청정지역,가동
양평(무왕)위생매립장,경기도,양평군,지평면,무왕리,2012-07-18,100,125,20.2,180,402,2.938,9.7,126,,0.102,,,처리후방류,청정지역,가동
양평(무왕)위생매립장,경기도,양평군,지평면,무왕리,2012-08-14,100,66,27.6,310,490.1,0.67,11.3,140,,0.03,,,처리후방류,청정지역,가동
양평(무왕)위생매립장,경기도,양평군,지평면,무왕리,2012-09-13,100,125,33.2,520,342.1,2.883,12,135,,0.12,,,처리후방류,청정지역,가동
양평(무왕)위생매립장,경기도,양평군,지평면,무왕리,2012-10-17,30,78,28.5,202.5,446.8,4.27,8.5,136,,0.471,,,처리후방류,청정지역,가동
양평(무왕)위생매립장,경기도,양평군,지평면,무왕리,2012-11-07,20,130,25.2,192.5,511.7,3.353,8,130,,0.385,,,처리후방류,청정지역,가동
양평(무왕)위생매립장,경기도,양평군,지평면,무왕리,2012-12-11,20,87,28.7,223.4,520.6,3.017,9.5,142.7,,0.248,,,처리후방류,청정지역,가동
신동매립장,강원도,춘천시,신북읍,율문리,2012-01-01,20,20,,,,,,,,,신북하수처리장,관거이송,무처리종말,청정지역,비가동
신동매립장,강원도,춘천시,신북읍,율문리,2012-01-02,20,20,,,,,,,,,신북하수처리장,관거이송,무처리종말,청정지역,비가동
신동매립장,강원도,춘천시,신북읍,율문리,2012-01-03,20,20,,,,,,,,,신북하수처리장,관거이송,무처리종말,청정지역,비가동
신동매립장,강원도,춘천시,신북읍,율문리,2012-01-04,20,20,,,,,,,,,신북하수처리장,관거이송,무처리종말,청정지역,비가동
신동매립장,강원도,춘천시,신북읍,율문리,2012-01-05,20,20,,,,,,,,,신북하수처리장,관거이송,무처리종말,청정지역,비가동
신동매립장,강원도,춘천시,신북읍,율문리,2012-01-06,20,20,,,,,,,,,신북하수처리장,관거이송,무처리종말,청정지역,비가동
신동매립장,강원도,춘천시,신북읍,율문리,2012-01-07,20,20,,,,,,,,,신북하수처리장,관거이송,무처리종말,청정지역,비가동
신동매립장,강원도,춘천시,신북읍,율문리,2012-01-08,20,20,,,,,,,,,신북하수처리장,관거이송,무처리종말,청정지역,비가동
신동매립장,강원도,춘천시,신북읍,율문리,2012-01-09,20,20,,,,,,,,,신북하수처리장,관거이송,무처리종말,청정지역,비가동
