시도,시군구,읍면동,리,행정구역코드,총계_업소수(개),총계_시설 면적(㎡),총계_사료사용량(kg/월),가두리_업소수(개),가두리_시설 면적(㎡),가두리_사료사용량(kg/월),유수식_업소수(개),유수식_시설 면적(㎡),유수식_사료사용량(kg/월),도전양식_업소수(개),도전양식_시설 면적(㎡),도전양식_사료사용량(kg/월),지수식_업소수(개),지수식_시설 면적(㎡),지수식_사료사용량(kg/월)
전라북도,익산시,현영동,,4514011900,1,"2,314",720,0,0,0,0,0,0,0,0,0,1,"2,314",720
전라북도,익산시,오산면,남전리,4514031026,8,"40,842","20,818",0,0,0,1,"1,200","1,568",0,0,0,7,"39,642","19,250"
전라북도,익산시,황등면,죽촌리,4514032023,1,"2,202",540,0,0,0,0,0,0,0,0,0,1,"2,202",540
전라북도,익산시,함라면,금성리,4514033022,1,"11,209","5,018",0,0,0,0,0,0,0,0,0,1,"11,209","5,018"
전라북도,익산시,성당면,장선리,4514035021,1,"9,290","3,792",0,0,0,0,0,0,0,0,0,1,"9,290","3,792"
전라북도,익산시,성당면,갈산리,4514035024,2,"7,581","4,951",0,0,0,0,0,0,0,0,0,2,"7,581","4,951"
전라북도,익산시,용안면,교동리,4514036021,2,"4,018","2,592",0,0,0,0,0,0,0,0,0,2,"4,018","2,592"
전라북도,익산시,용안면,중신리,4514036023,1,"5,318","2,434",0,0,0,0,0,0,0,0,0,1,"5,318","2,434"
전라북도,익산시,용안면,창리,4514036024,4,"22,386","2,388",0,0,0,0,0,0,0,0,0,4,"22,386","2,388"
전라북도,익산시,용안면,난포리,4514036028,4,"12,613","5,912",0,0,0,0,0,0,0,0,0,4,"12,613","5,912"
전라북도,익산시,낭산면,삼담리,4514037021,2,"4,970","2,274",0,0,0,0,0,0,0,0,0,2,"4,970","2,274"
전라북도,익산시,망성면,화산리,4514038022,5,"14,166","6,202",0,0,0,0,0,0,0,0,0,5,"14,166","6,202"
전라북도,익산시,망성면,무형리,4514038026,1,"4,962",313,0,0,0,0,0,0,0,0,0,1,"4,962",313
전라북도,익산시,여산면,원수리,4514039023,1,383,156,0,0,0,0,0,0,0,0,0,1,383,156
전라북도,익산시,여산면,태성리,4514039025,1,"2,390",976,0,0,0,0,0,0,0,0,0,1,"2,390",976
전라북도,익산시,여산면,두여리,4514039026,1,"6,128","2,501",0,0,0,0,0,0,0,0,0,1,"6,128","2,501"
전라북도,익산시,금마면,동고도리,4514040021,2,"12,597","6,359",0,0,0,0,0,0,0,0,0,2,"12,597","6,359"
전라북도,익산시,금마면,기양리,4514040026,1,"3,972","1,818",0,0,0,0,0,0,0,0,0,1,"3,972","1,818"
전라북도,익산시,왕궁면,동촌리,4514041028,1,"2,607",240,0,0,0,0,0,0,0,0,0,1,"2,607",240
전라북도,익산시,왕궁면,동봉리,4514041031,2,"4,782","1,323",0,0,0,0,0,0,0,0,0,2,"4,782","1,323"
전라북도,익산시,춘포면,삼포리,4514042023,1,"2,718","1,792",0,0,0,0,0,0,0,0,0,1,"2,718","1,792"
전라북도,익산시,춘포면,신동리,4514042025,1,384,157,0,0,0,0,0,0,0,0,0,1,384,157
전라북도,익산시,춘포면,창평리,4514042026,4,"6,837","5,143",0,0,0,0,0,0,0,0,0,4,"6,837","5,143"
전라북도,익산시,용동면,대조리,4514044024,3,"9,106","4,537",0,0,0,0,0,0,0,0,0,3,"9,106","4,537"
전라북도,정읍시,하모동,,4518010700,1,"12,900","3,000",0,0,0,0,0,0,0,0,0,1,"12,900","3,000"
전라북도,정읍시,상평동,,4518010800,1,"5,263","5,000",0,0,0,0,0,0,0,0,0,1,"5,263","5,000"
전라북도,정읍시,삼산동,,4518011000,1,"4,685","4,500",0,0,0,0,0,0,0,0,0,1,"4,685","4,500"
전라북도,정읍시,하북동,,4518012100,2,"6,585","4,583",0,0,0,0,0,0,0,0,0,2,"6,585","4,583"
전라북도,정읍시,망제동,,4518012600,1,"4,510","5,000",0,0,0,0,0,0,0,0,0,1,"4,510","5,000"
전라북도,정읍시,신태인읍,신덕리,4518025023,2,"5,569","3,967",0,0,0,0,0,0,0,0,0,2,"5,569","3,967"
전라북도,정읍시,신태인읍,백산리,4518025031,1,"1,300",400,0,0,0,1,"1,300",400,0,0,0,0,0,0
전라북도,정읍시,북면,한교리,4518031021,1,"3,220","1,125",0,0,0,1,"3,220","1,125",0,0,0,0,0,0
전라북도,정읍시,북면,마정리,4518031027,1,"5,986","1,800",0,0,0,0,0,0,0,0,0,1,"5,986","1,800"
전라북도,정읍시,북면,화해리,4518031028,1,"4,322","3,000",0,0,0,0,0,0,0,0,0,1,"4,322","3,000"
전라북도,정읍시,입암면,천원리,4518032024,1,"3,193","2,833",0,0,0,1,"3,193","2,833",0,0,0,0,0,0
전라북도,정읍시,소성면,보화리,4518033022,1,"1,377","2,400",0,0,0,1,"1,377","2,400",0,0,0,0,0,0
전라북도,정읍시,소성면,화룡리,4518033025,1,"15,413","5,833",0,0,0,0,0,0,0,0,0,1,"15,413","5,833"
전라북도,정읍시,소성면,고교리,4518033026,1,"2,430","1,833",0,0,0,0,0,0,0,0,0,1,"2,430","1,833"
전라북도,정읍시,소성면,신천리,4518033029,1,"2,291","1,200",0,0,0,1,"2,291","1,200",0,0,0,0,0,0
전라북도,정읍시,영원면,장재리,4518035023,1,"4,825","3,000",0,0,0,0,0,0,0,0,0,1,"4,825","3,000"
전라북도,정읍시,영원면,앵성리,4518035025,1,"2,175","1,250",0,0,0,0,0,0,0,0,0,1,"2,175","1,250"
전라북도,정읍시,정우면,대사리,4518038023,1,"8,959","2,250",0,0,0,0,0,0,0,0,0,1,"8,959","2,250"
전라북도,정읍시,정우면,수금리,4518038030,1,"5,437","1,800",0,0,0,0,0,0,0,0,0,1,"5,437","1,800"
전라북도,정읍시,태인면,오류리,4518039033,1,"2,406","1,550",0,0,0,1,"2,406","1,550",0,0,0,0,0,0
전라북도,정읍시,태인면,태서리,4518039034,1,"13,960","3,000",0,0,0,0,0,0,0,0,0,1,"13,960","3,000"
전라북도,정읍시,감곡면,승방리,4518040021,3,"14,722",850,0,0,0,0,0,0,0,0,0,3,"14,722",850
전라북도,정읍시,감곡면,삼평리,4518040023,2,"2,090",575,0,0,0,2,"2,090",575,0,0,0,0,0,0
전라북도,정읍시,감곡면,오주리,4518040025,1,"2,279",150,0,0,0,1,"2,279",150,0,0,0,0,0,0
전라북도,정읍시,감곡면,통석리,4518040027,1,"2,400",125,0,0,0,0,0,0,0,0,0,1,"2,400",125
전라북도,정읍시,옹동면,매정리,4518041022,2,"10,742",690,0,0,0,1,"8,087",90,0,0,0,1,"2,655",600
전라북도,정읍시,옹동면,산성리,4518041023,1,"8,136","1,417",0,0,0,1,"8,136","1,417",0,0,0,0,0,0
전라북도,정읍시,칠보면,백암리,4518042021,3,"7,513","2,857",0,0,0,1,"2,975",90,0,0,0,2,"4,538","2,767"
전라북도,정읍시,칠보면,무성리,4518042024,4,"30,657","5,300",0,0,0,1,"1,765","1,050",0,0,0,3,"28,892","4,250"
전라북도,정읍시,칠보면,반곡리,4518042026,1,"1,478",708,0,0,0,1,"1,478",708,0,0,0,0,0,0
전라북도,정읍시,산외면,종산리,4518044028,2,"7,898",350,0,0,0,1,"6,130",300,0,0,0,1,"1,768",50
전라북도,남원시,용정동,,4519011200,1,"1,649",450,0,0,0,0,0,0,0,0,0,1,"1,649",450
전라북도,남원시,광치동,,4519011300,1,"1,318",198,0,0,0,0,0,0,0,0,0,1,"1,318",198
전라북도,남원시,갈치동,,4519012000,1,"1,285",75,0,0,0,0,0,0,0,0,0,1,"1,285",75
전라북도,남원시,송동면,신평리,4519033021,1,"1,815",72,0,0,0,0,0,0,0,0,0,1,"1,815",72
전라북도,남원시,송동면,사촌리,4519033023,1,"2,350",72,0,0,0,0,0,0,0,0,0,1,"2,350",72
전라북도,남원시,송동면,송상리,4519033024,1,"2,622",90,0,0,0,0,0,0,0,0,0,1,"2,622",90
전라북도,남원시,송동면,장국리,4519033025,1,400,53,0,0,0,0,0,0,0,0,0,1,400,53
전라북도,남원시,송동면,송기리,4519033027,1,"2,927",90,0,0,0,0,0,0,0,0,0,1,"2,927",90
전라북도,남원시,주생면,지당리,4519034023,1,"1,984",90,0,0,0,0,0,0,0,0,0,1,"1,984",90
전라북도,남원시,주생면,정송리,4519034024,1,"1,886",90,0,0,0,0,0,0,0,0,0,1,"1,886",90
전라북도,남원시,주생면,도산리,4519034029,2,"3,306",162,0,0,0,0,0,0,0,0,0,2,"3,306",162
전라북도,남원시,금지면 ,방촌리,4519035024,1,"2,514",0,0,0,0,0,0,0,0,0,0,1,"2,514",0
전라북도,남원시,대산면,대곡리,4519037023,5,"6,332","1,605",0,0,0,0,0,0,0,0,0,5,"6,332","1,605"
전라북도,남원시,대산면,운교리,4519037026,3,"7,790",90,0,0,0,0,0,0,0,0,0,3,"7,790",90
전라북도,남원시,대산면,길곡리,4519037028,1,545,375,0,0,0,0,0,0,0,0,0,1,545,375
전라북도,남원시,사매면,월평리,4519038026,1,"2,609",126,0,0,0,0,0,0,0,0,0,1,"2,609",126
전라북도,남원시,덕과면,신양리,4519039022,1,"3,776",750,0,0,0,0,0,0,0,0,0,1,"3,776",750
전라북도,남원시,보절면,도룡리,4519040027,1,"2,882",72,0,0,0,0,0,0,0,0,0,1,"2,882",72
전라북도,남원시,보절면,사촌리,4519040028,1,"1,021",90,0,0,0,0,0,0,0,0,0,1,"1,021",90
전라북도,남원시,산동면,대기리,4519041025,1,"1,121",90,0,0,0,0,0,0,0,0,0,1,"1,121",90
전라북도,남원시,이백면,척문리 ,4519042022,2,"3,311",180,0,0,0,0,0,0,0,0,0,2,"3,311",180
전라북도,남원시,이백면,서곡리,4519042023,1,"2,314",144,0,0,0,0,0,0,0,0,0,1,"2,314",144
전라북도,남원시,이백면,남계리,4519042025,1,492,360,0,0,0,0,0,0,0,0,0,1,492,360
전라북도,남원시,아영면,인풍리,4519045023,1,"2,314",180,0,0,0,0,0,0,0,0,0,1,"2,314",180
전라북도,남원시,인월면,인월리,4519047022,1,716,180,0,0,0,0,0,0,0,0,0,1,716,180
전라북도,남원시,인월면,성산리,4519047028,1,"1,851",126,0,0,0,0,0,0,0,0,0,1,"1,851",126
전라북도,김제시,요촌동,,4521010100,1,38,2,0,0,0,0,0,0,0,0,0,1,38,2
전라북도,김제시,하동,,4521011200,2,"2,000",300,0,0,0,0,0,0,0,0,0,2,"2,000",300
전라북도,김제시,흥사동,,4521011300,1,363,17,0,0,0,0,0,0,0,0,0,1,363,17
전라북도,김제시,월성동,,4521011500,1,"4,749",125,0,0,0,0,0,0,0,0,0,1,"4,749",125
전라북도,김제시,복죽동,,4521011900,7,"11,209",406,0,0,0,0,0,0,0,0,0,7,"11,209",406
전라북도,김제시,도장동,,4521012800,3,"5,188",183,0,0,0,0,0,0,0,0,0,3,"5,188",183
전라북도,김제시,만경읍,만경리,4521025021,1,268,8,0,0,0,0,0,0,0,0,0,1,268,8
전라북도,김제시,만경읍,장산리,4521025022,1,"1,827",50,0,0,0,0,0,0,0,0,0,1,"1,827",50
전라북도,김제시,만경읍,대동리,4521025023,1,475,25,0,0,0,0,0,0,0,0,0,1,475,25
전라북도,김제시,죽산면,죽산리,4521032021,2,"2,069",27,0,0,0,0,0,0,1,449,17,1,"1,620",10
전라북도,김제시,죽산면,옥성리,4521032023,3,"15,429",756,0,0,0,0,0,0,0,0,0,3,"15,429",756
전라북도,김제시,죽산면,대창리,4521032025,3,"5,122",401,0,0,0,0,0,0,0,0,0,3,"5,122",401
전라북도,김제시,백산면,하정리,4521033021,3,"8,847",515,0,0,0,0,0,0,2,"6,450",432,1,"2,397",83
전라북도,김제시,백산면,상정리,4521033025,2,"6,732",349,0,0,0,0,0,0,0,0,0,2,"6,732",349
전라북도,김제시,용지면,예촌리,4521034022,2,"4,018",208,0,0,0,0,0,0,1,"1,152",42,1,"2,866",167
전라북도,김제시,용지면,봉의리,4521034024,1,"1,263",161,0,0,0,0,0,0,0,0,0,1,"1,263",161
전라북도,김제시,용지면,용수리,4521034031,1,"3,970",67,0,0,0,0,0,0,0,0,0,1,"3,970",67
전라북도,김제시,부량면,용성리,4521036025,3,"8,036",659,0,0,0,0,0,0,2,"7,196",545,1,840,114
전라북도,김제시,공덕면,저산리,4521038025,1,"4,082",230,0,0,0,0,0,0,0,0,0,1,"4,082",230
전라북도,김제시,청하면,대청리,4521039023,1,"1,841",123,0,0,0,0,0,0,0,0,0,1,"1,841",123
전라북도,김제시,청하면,월현리,4521039025,1,"2,321",46,0,0,0,0,0,0,1,"2,321",46,0,0,0
전라북도,김제시,성덕면,대목리,4521040022,1,"4,982",73,0,0,0,0,0,0,0,0,0,1,"4,982",73
전라북도,김제시,성덕면,묘라리,4521040024,1,"2,364",158,0,0,0,0,0,0,0,0,0,1,"2,364",158
전라북도,김제시,진봉면,정당리,4521041022,2,"6,930",318,0,0,0,0,0,0,0,0,0,2,"6,930",318
전라북도,김제시,금구면,산동리,4521042028,1,"4,670",145,0,0,0,0,0,0,0,0,0,1,"4,670",145
전라북도,김제시,금구면,용지리,4521042031,2,"4,157",78,0,0,0,0,0,0,0,0,0,2,"4,157",78
전라북도,김제시,봉남면,대송리,4521043021,1,"8,207",204,0,0,0,0,0,0,0,0,0,1,"8,207",204
전라북도,김제시,봉남면,화봉리,4521043023,1,"1,735",39,0,0,0,0,0,0,0,0,0,1,"1,735",39
전라북도,김제시,봉남면,신호리,4521043024,1,"3,312",221,0,0,0,0,0,0,1,"3,312",221,0,0,0
전라북도,김제시,봉남면,종덕리,4521043030,1,"1,735",35,0,0,0,0,0,0,0,0,0,1,"1,735",35
전라북도,김제시,봉남면,회성리,4521043033,1,"2,260",151,0,0,0,0,0,0,1,"2,260",151,0,0,0
전라북도,김제시,황산면,쌍감리,4521044026,1,"4,978",217,0,0,0,0,0,0,0,0,0,1,"4,978",217
전라북도,김제시,황산면,진흥리,4521044028,1,"2,659",74,0,0,0,0,0,0,0,0,0,1,"2,659",74
전라북도,김제시,금산면,성계리,4521045021,1,"4,160",288,0,0,0,0,0,0,0,0,0,1,"4,160",288
전라북도,김제시,금산면,용호리,4521045024,2,"2,900",151,0,0,0,0,0,0,0,0,0,2,"2,900",151
전라북도,김제시,금산면,금산리,4521045029,1,"1,300",196,0,0,0,0,0,0,0,0,0,1,"1,300",196
전라북도,김제시,금산면,삼봉리,4521045031,3,"3,128",179,0,0,0,0,0,0,0,0,0,3,"3,128",179
전라북도,김제시,금산면,용산리,4521045032,1,"4,931",329,0,0,0,0,0,0,0,0,0,1,"4,931",329
전라북도,완주군,삼례읍,석전리,4571025026,1,"7,895",850,0,0,0,0,0,0,0,0,0,1,"7,895",850
전라북도,완주군,봉동읍,제내리,4571025321,1,"6,600",170,0,0,0,0,0,0,0,0,0,1,"6,600",170
전라북도,완주군,봉동읍,은하리,4571025326,1,"2,600",921,0,0,0,0,0,0,0,0,0,1,"2,600",921
전라북도,완주군,봉동읍,율소리,4571025327,1,"1,600",800,0,0,0,0,0,0,0,0,0,1,"1,600",800
전라북도,완주군,이서면,상개리,4571033026,2,"4,407",850,0,0,0,0,0,0,0,0,0,2,"4,407",850
전라북도,완주군,이서면,용서리,4571033027,6,"12,361","5,417",0,0,0,0,0,0,0,0,0,6,"12,361","5,417"
전라북도,완주군,이서면,이문리,4571033029,3,"5,861","1,693",0,0,0,0,0,0,0,0,0,3,"5,861","1,693"
전라북도,완주군,이서면,남계리,4571033030,1,"2,145","1,500",0,0,0,0,0,0,0,0,0,1,"2,145","1,500"
전라북도,완주군,이서면,반교리,4571033031,22,"45,066","14,700",0,0,0,0,0,0,0,0,0,22,"45,066","14,700"
전라북도,완주군,소양면,화심리,4571034027,1,"2,023",560,0,0,0,0,0,0,0,0,0,1,"2,023",560
전라북도,완주군,구이면,광곡리,4571035022,1,"6,755",177,0,0,0,0,0,0,0,0,0,1,"6,755",177
전라북도,완주군,구이면,항가리,4571035026,1,330,21,0,0,0,0,0,0,0,0,0,1,330,21
전라북도,완주군,구이면,백여리,4571035028,1,"1,350",255,0,0,0,0,0,0,0,0,0,1,"1,350",255
전라북도,완주군,고산면,남봉리,4571036025,1,"1,815",354,0,0,0,0,0,0,0,0,0,1,"1,815",354
전라북도,완주군,고산면,오산리,4571036029,3,"4,309",588,0,0,0,1,475,142,0,0,0,2,"3,834",446
전라북도,완주군,고산면,소향리,4571036031,1,"4,797",283,0,0,0,0,0,0,0,0,0,1,"4,797",283
전라북도,완주군,비봉면,대치리,4571037024,1,"4,577",213,0,0,0,0,0,0,0,0,0,1,"4,577",213
전라북도,완주군,비봉면,백도리,4571037025,1,"1,640",581,0,0,0,0,0,0,0,0,0,1,"1,640",581
전라북도,완주군,운주면,구제리,4571038026,1,352,21,0,0,0,1,352,21,0,0,0,0,0,0
전라북도,완주군,화산면,운산리,4571039026,1,495,170,0,0,0,0,0,0,0,0,0,1,495,170
전라북도,진안군,진안읍,군상리,4572025021,1,529,25,0,0,0,0,0,0,1,529,25,0,0,0
전라북도,진안군,진안읍,오천리,4572025027,2,"1,357",17,0,0,0,0,0,0,1,"1,229",0,1,128,17
전라북도,진안군,진안읍,정곡리,4572025031,1,393,0,0,0,0,0,0,0,0,0,0,1,393,0
전라북도,진안군,진안읍,연장리,4572025032,1,"2,442",50,0,0,0,0,0,0,1,"2,442",50,0,0,0
전라북도,진안군,안천면,백화리,4572032022,1,"10,134",0,0,0,0,0,0,0,0,0,0,1,"10,134",0
전라북도,진안군,백운면,신암리,4572035026,1,183,15,0,0,0,1,183,15,0,0,0,0,0,0
전라북도,진안군,백운면,백암리,4572035027,1,160,21,0,0,0,1,160,21,0,0,0,0,0,0
전라북도,진안군,성수면,용포리,4572036025,1,"4,512",42,0,0,0,0,0,0,0,0,0,1,"4,512",42
전라북도,진안군,부귀면,거석리,4572038021,1,221,1,0,0,0,0,0,0,1,221,1,0,0,0
전라북도,진안군,부귀면,세동리,4572038023,1,"2,124",33,0,0,0,1,"2,124",33,0,0,0,0,0,0
전라북도,진안군,부귀면,신정리,4572038024,1,314,0,0,0,0,0,0,0,1,314,0,0,0,0
전라북도,진안군,부귀면,황금리,4572038027,1,420,0,0,0,0,0,0,0,0,0,0,1,420,0
전라북도,진안군,부귀면,봉암리,4572038029,1,441,46,0,0,0,0,0,0,1,441,46,0,0,0
전라북도,진안군,주천면,대불리,4572040022,2,691,39,0,0,0,2,691,39,0,0,0,0,0,0
전라북도,무주군,무주읍,읍내리,4573025021,1,"2,332",125,0,0,0,0,0,0,0,0,0,1,"2,332",125
전라북도,무주군,무주읍,용포리,4573025027,1,"2,923",158,0,0,0,0,0,0,0,0,0,1,"2,923",158
전라북도,무주군,설천면,소천리,4573032024,1,900,46,0,0,0,0,0,0,0,0,0,1,900,46
전라북도,무주군,설천면,삼공리,4573032030,1,309,17,0,0,0,1,309,17,0,0,0,0,0,0
전라북도,장수군,산서면,쌍계리,4574031022,1,"1,892",100,0,0,0,1,"1,892",100,0,0,0,0,0,0
전라북도,장수군,산서면,신창리,4574031028,1,700,50,0,0,0,1,700,50,0,0,0,0,0,0
전라북도,장수군,계북면,양악리,4574036027,1,"1,122",417,0,0,0,1,"1,122",417,0,0,0,0,0,0
전라북도,임실군,임실읍,오정리,4575025023,1,"3,059","2,250",0,0,0,1,"3,059","2,250",0,0,0,0,0,0
전라북도,임실군,운암면,학암리,4575032021,1,"2,500",17,0,0,0,1,"2,500",17,0,0,0,0,0,0
전라북도,임실군,성수면,봉강리,4575034030,1,"2,473",2,0,0,0,1,"2,473",2,0,0,0,0,0,0
전라북도,임실군,오수면,오산리,4575035529,1,"1,820","1,200",0,0,0,0,0,0,0,0,0,1,"1,820","1,200"
전라북도,임실군,삼계면,두월리,4575037033,1,786,150,0,0,0,1,786,150,0,0,0,0,0,0
전라북도,임실군,덕치면,장암리,4575040025,1,"5,418",960,0,0,0,0,0,0,0,0,0,1,"5,418",960
전라북도,임실군,덕치면,물우리,4575040027,1,693,125,0,0,0,1,693,125,0,0,0,0,0,0
전라북도,순창군,동계면,구미리,4577032024,1,"5,089",0,1,"5,089",0,0,0,0,0,0,0,0,0,0
전라북도,순창군,적성면,석산리,4577038028,2,"5,778",295,2,"5,778",295,0,0,0,0,0,0,0,0,0
전라북도,고창군,고창읍,월산리,4579025026,1,440,0,0,0,0,0,0,0,0,0,0,1,440,0
전라북도,고창군,고창읍,노동리,4579025027,2,"3,757",0,0,0,0,0,0,0,0,0,0,2,"3,757",0
전라북도,고창군,고창읍,덕산리,4579025030,2,"1,910",0,0,0,0,0,0,0,0,0,0,2,"1,910",0
전라북도,고창군,고창읍,성두리,4579025038,2,"3,800",0,0,0,0,0,0,0,0,0,0,2,"3,800",0
전라북도,고창군,고수면,우평리,4579031024,1,"1,116",0,0,0,0,0,0,0,0,0,0,1,"1,116",0
전라북도,고창군,고수면,부곡리,4579031031,1,"11,330",0,0,0,0,1,"11,330",0,0,0,0,0,0,0
전라북도,고창군,고수면,두평리,4579031033,2,"3,955",0,0,0,0,0,0,0,0,0,0,2,"3,955",0
전라북도,고창군,아산면,봉덕리,4579032021,1,"7,436",0,0,0,0,1,"7,436",0,0,0,0,0,0,0
전라북도,고창군,아산면,상갑리,4579032024,1,"1,500",0,0,0,0,0,0,0,0,0,0,1,"1,500",0
전라북도,고창군,아산면,남산리,4579032028,1,"2,462",0,0,0,0,0,0,0,0,0,0,1,"2,462",0
전라북도,고창군,아산면,학전리,4579032030,1,"1,855",0,0,0,0,0,0,0,0,0,0,1,"1,855",0
전라북도,고창군,아산면,용계리,4579032032,3,"6,540",833,0,0,0,1,"2,616",833,0,0,0,2,"3,924",0
전라북도,고창군,아산면,계산리,4579032033,7,"24,722","1,000",0,0,0,3,"15,142",750,0,0,0,4,"9,580",250
전라북도,고창군,무장면,고라리,4579033030,1,"1,112",0,0,0,0,1,"1,112",0,0,0,0,0,0,0
전라북도,고창군,무장면,신촌리,4579033032,1,"3,293",0,0,0,0,1,"3,293",0,0,0,0,0,0,0
전라북도,고창군,무장면,월림리,4579033034,1,"3,620",0,0,0,0,0,0,0,0,0,0,1,"3,620",0
전라북도,고창군,공음면,예전리,4579034031,1,"5,717","3,333",0,0,0,0,0,0,0,0,0,1,"5,717","3,333"
전라북도,고창군,공음면,덕암리,4579034032,1,"1,087",0,0,0,0,0,0,0,0,0,0,1,"1,087",0
전라북도,고창군,상하면,장호리,4579035022,1,"1,728",0,0,0,0,0,0,0,0,0,0,1,"1,728",0
전라북도,고창군,상하면,용정리,4579035023,5,"6,604",0,0,0,0,0,0,0,0,0,0,5,"6,604",0
전라북도,고창군,상하면,자룡리,4579035024,4,"101,718","4,500",0,0,0,0,0,0,0,0,0,4,"101,718","4,500"
전라북도,고창군,상하면,석남리,4579035025,1,"3,077",0,0,0,0,0,0,0,0,0,0,1,"3,077",0
전라북도,고창군,해리면,안산리,4579036025,3,"4,585",0,0,0,0,0,0,0,0,0,0,3,"4,585",0
전라북도,고창군,해리면,사반리,4579036028,5,"10,289","1,000",0,0,0,0,0,0,0,0,0,5,"10,289","1,000"
전라북도,고창군,해리면,금평리,4579036030,12,"29,014","10,667",0,0,0,7,"20,183","7,333",0,0,0,5,"8,831","3,333"
전라북도,고창군,해리면,광승리,4579036031,11,"27,621","5,000",0,0,0,2,"5,205","5,000",0,0,0,9,"22,416",0
전라북도,고창군,해리면,동호리,4579036032,19,"40,063","10,583",0,0,0,3,"8,985","2,250",0,0,0,16,"31,078","8,333"
전라북도,고창군,성송면,낙양리,4579037031,1,"1,100",0,0,0,0,0,0,0,0,0,0,1,"1,100",0
전라북도,고창군,대산면,춘산리,4579038028,1,"2,632",250,0,0,0,0,0,0,0,0,0,1,"2,632",250
전라북도,고창군,대산면,해룡리,4579038031,1,"3,005","1,667",0,0,0,1,"3,005","1,667",0,0,0,0,0,0
전라북도,고창군,심원면,궁산리,4579039021,1,"1,480",0,0,0,0,0,0,0,0,0,0,1,"1,480",0
전라북도,고창군,심원면,주산리,4579039022,6,"12,393","7,667",0,0,0,5,"11,945","7,667",0,0,0,1,448,0
전라북도,고창군,심원면,만돌리,4579039024,9,"13,803","5,667",0,0,0,1,"2,138","2,167",0,0,0,8,"11,665","3,500"
전라북도,고창군,심원면,두어리,4579039025,1,971,0,0,0,0,1,971,0,0,0,0,0,0,0
전라북도,고창군,심원면,도천리,4579039026,7,"25,620",0,0,0,0,2,"8,951",0,0,0,0,5,"16,669",0
전라북도,고창군,심원면,연화리,4579039027,1,"5,471",0,0,0,0,0,0,0,0,0,0,1,"5,471",0
전라북도,고창군,심원면,월산리,4579039028,6,"16,346","6,250",0,0,0,2,"5,942","5,833",0,0,0,4,"10,404",417
전라북도,고창군,심원면,하전리,4579039029,10,"24,375",417,0,0,0,1,"6,685",0,0,0,0,9,"17,690",417
전라북도,고창군,심원면,용기리,4579039030,11,"21,398","4,750",0,0,0,5,"9,272","4,750",0,0,0,6,"12,126",0
전라북도,고창군,흥덕면,신덕리,4579040027,1,"2,965",0,0,0,0,0,0,0,0,0,0,1,"2,965",0
전라북도,고창군,성내면,양계리,4579041021,2,"7,049",417,0,0,0,0,0,0,0,0,0,2,"7,049",417
전라북도,고창군,성내면,월성리,4579041022,6,"10,027","1,417",0,0,0,0,0,0,0,0,0,6,"10,027","1,417"
전라북도,고창군,성내면,신성리,4579041026,5,"10,854",333,0,0,0,1,"2,194",250,0,0,0,4,"8,660",83
전라북도,고창군,성내면,용교리,4579041032,1,"2,600",0,0,0,0,0,0,0,0,0,0,1,"2,600",0
전라북도,고창군,성내면,산림리,4579041033,1,"3,734",0,0,0,0,0,0,0,0,0,0,1,"3,734",0
전라북도,고창군,신림면,덕화리,4579042024,1,"1,975",0,0,0,0,0,0,0,0,0,0,1,"1,975",0
전라북도,고창군,신림면,법지리,4579042031,2,"10,282","2,500",0,0,0,2,"10,282","2,500",0,0,0,0,0,0
전라북도,고창군,부안면,오산리,4579043022,2,"7,169",0,0,0,0,1,"3,937",0,0,0,0,1,"3,232",0
전라북도,고창군,부안면,수앙리,4579043026,1,"1,802",0,0,0,0,0,0,0,0,0,0,1,"1,802",0
전라북도,고창군,부안면,상암리,4579043027,7,"17,872","3,667",0,0,0,6,"14,872","2,000",0,0,0,1,"3,000","1,667"
전라북도,고창군,부안면,송현리,4579043029,1,"2,520","1,250",0,0,0,0,0,0,0,0,0,1,"2,520","1,250"
전라북도,고창군,부안면,용산리,4579043031,1,"1,500",83,0,0,0,0,0,0,0,0,0,1,"1,500",83
전라북도,고창군,부안면,운양리,4579043034,2,"4,400",0,0,0,0,0,0,0,0,0,0,2,"4,400",0
전라북도,부안군,부안읍,동중리,4580025021,1,"3,650",374,0,0,0,0,0,0,1,"3,650",374,0,0,0
전라북도,부안군,부안읍,모산리,4580025026,1,"2,957","1,667",0,0,0,0,0,0,0,0,0,1,"2,957","1,667"
전라북도,부안군,부안읍,신흥리,4580025032,2,"11,467","2,123",0,0,0,0,0,0,1,"4,387",456,1,"7,080","1,667"
전라북도,부안군,주산면,덕림리,4580031022,2,"3,009",848,0,0,0,0,0,0,0,0,0,2,"3,009",848
전라북도,부안군,주산면,사산리,4580031026,1,"4,022","1,667",0,0,0,0,0,0,0,0,0,1,"4,022","1,667"
전라북도,부안군,주산면,백석리,4580031028,1,"5,308","1,667",0,0,0,0,0,0,0,0,0,1,"5,308","1,667"
전라북도,부안군,동진면,하장리,4580032023,1,960,333,0,0,0,0,0,0,1,960,333,0,0,0
전라북도,부안군,동진면,안성리,4580032026,1,"4,985",158,0,0,0,0,0,0,0,0,0,1,"4,985",158
전라북도,부안군,행안면,삼간리,4580033022,2,"8,573","3,333",0,0,0,0,0,0,0,0,0,2,"8,573","3,333"
