시도,시군구,읍면동,리,행정구역코드,총계(개소),골프장,금은판매점의 세공시설,농축수산물단순가공시설,사진처리 또는 X-Ray 시설,안경점,운수장비정비시설(폐차장포함)
전라남도,신안군,팔금면,이목리,4691041026,2,0,0,2,0,0,0
전라남도,신안군,하의면,능산리,4691037026,1,0,0,1,0,0,0
전라남도,신안군,하의면,대리,4691037024,1,0,0,1,0,0,0
전라남도,신안군,하의면,옥도리,4691037027,3,0,0,3,0,0,0
전라남도,신안군,하의면,후광리,4691037025,1,0,0,1,0,0,0
전라남도,신안군,흑산면,예리,4691036022,2,0,0,0,2,0,0
경상북도,포항시남구,괴동동,,4711110900,1,0,0,0,0,0,1
경상북도,포항시남구,구룡포읍,구룡포리,4711125021,1,0,0,0,1,0,0
경상북도,포항시남구,대도동,,4711110200,5,0,0,0,5,0,0
경상북도,포항시남구,대송면,옥명리,4711131028,1,0,0,0,1,0,0
경상북도,포항시남구,대송면,제내리,4711131027,4,0,0,0,2,0,2
경상북도,포항시남구,대잠동,,4711111600,18,0,0,0,11,1,6
경상북도,포항시남구,동촌동,,4711111000,6,0,0,0,1,0,5
경상북도,포항시남구,동해면,약전리,4711132022,4,0,0,0,4,0,0
경상북도,포항시남구,상도동,,4711110100,14,0,0,0,10,0,4
경상북도,포항시남구,송내동,,4711110800,1,0,0,0,0,0,1
경상북도,포항시남구,송도동,,4711110400,4,0,0,0,4,0,0
경상북도,포항시남구,연일읍,동문리,4711125323,2,0,0,0,2,0,0
경상북도,포항시남구,연일읍,생지리,4711125321,6,0,0,0,6,0,0
경상북도,포항시남구,연일읍,오천리,4711125324,25,0,0,0,0,0,25
경상북도,포항시남구,연일읍,유강리,4711125325,3,0,0,0,2,0,1
경상북도,포항시남구,연일읍,택전리,4711125331,1,0,0,0,1,0,0
경상북도,포항시남구,오천읍,구정리,4711125631,4,0,0,0,2,0,2
경상북도,포항시남구,오천읍,문덕리,4711125622,5,0,0,0,1,0,4
경상북도,포항시남구,오천읍,세계리,4711125629,4,0,0,0,4,0,0
경상북도,포항시남구,오천읍,용덕리,4711125630,11,0,0,0,9,0,2
경상북도,포항시남구,오천읍,원리,4711125621,2,0,0,0,0,0,2
경상북도,포항시남구,이동,,4711111700,2,0,0,0,2,0,0
경상북도,포항시남구,장기면,양포리,4711133026,1,0,0,0,1,0,0
경상북도,포항시남구,장기면,정천리,4711133043,1,0,0,0,0,0,1
경상북도,포항시남구,장흥동,,4711111100,2,0,0,0,2,0,0
경상북도,포항시남구,지곡동,,4711111500,1,0,0,0,1,0,0
경상북도,포항시남구,청림동,,4711110500,16,1,0,0,0,0,15
경상북도,포항시남구,해도동,,4711110300,9,0,0,0,8,0,1
경상북도,포항시남구,호동,,4711111300,1,0,0,0,0,0,1
경상북도,포항시남구,효자동,,4711111400,2,0,0,0,2,0,0
경상북도,포항시북구,기계면,현내리,4711334021,3,0,0,0,3,0,0
경상북도,포항시북구,남빈동,,4711310300,2,0,0,0,2,0,0
경상북도,포항시북구,대신동,,4711310900,2,0,0,0,2,0,0
경상북도,포항시북구,대흥동,,4711310100,6,0,0,0,5,0,1
경상북도,포항시북구,덕산동,,4711310700,2,0,0,1,1,0,0
경상북도,포항시북구,덕수동,,4711310800,1,0,0,0,1,0,0
경상북도,포항시북구,두호동,,4711312000,12,0,0,0,11,0,1
경상북도,포항시북구,득량동,,4711311400,3,0,0,0,2,0,1
경상북도,포항시북구,상원동,,4711310400,2,0,0,0,2,0,0
경상북도,포항시북구,송라면,광천리,4711333024,2,0,0,0,2,0,0
경상북도,포항시북구,송라면,대전리,4711333028,1,1,0,0,0,0,0
경상북도,포항시북구,송라면,상송리,4711333021,1,1,0,0,0,0,0
경상북도,포항시북구,송라면,화진리,4711333027,1,1,0,0,0,0,0
경상북도,포항시북구,신흥동,,4711310200,1,0,0,0,1,0,0
경상북도,포항시북구,양덕동,,4711312200,1,0,0,0,0,0,1
경상북도,포항시북구,여천동,,4711310500,1,0,0,0,1,0,0
경상북도,포항시북구,용흥동,,4711311700,5,0,0,0,2,0,3
경상북도,포항시북구,우현동,,4711311800,6,0,0,0,1,0,5
경상북도,포항시북구,장성동,,4711312100,9,0,0,0,6,0,3
경상북도,포항시북구,죽도동,,4711311600,33,0,0,0,32,0,1
경상북도,포항시북구,창포동,,4711311900,2,0,0,0,2,0,0
경상북도,포항시북구,청하면,고현리,4711332032,1,0,0,0,1,0,0
경상북도,포항시북구,청하면,덕성리,4711332021,2,0,0,0,2,0,0
경상북도,포항시북구,청하면,신흥리,4711332030,1,1,0,0,0,0,0
경상북도,포항시북구,청하면,하대리,4711332033,1,0,0,0,0,0,1
경상북도,포항시북구,학잠동,,4711311500,1,0,0,0,1,0,0
경상북도,포항시북구,항구동,,4711311300,2,0,0,0,0,0,2
경상북도,포항시북구,환호동,,4711312300,2,0,0,0,2,0,0
경상북도,포항시북구,흥해읍,금장리,4711325042,1,0,0,0,0,0,1
경상북도,포항시북구,흥해읍,남성리,4711325027,3,0,0,0,3,0,0
경상북도,포항시북구,흥해읍,대련리,4711325050,2,0,0,0,0,0,2
경상북도,포항시북구,흥해읍,덕장리,4711325039,4,0,0,0,1,0,3
경상북도,포항시북구,흥해읍,성내리,4711325028,1,0,0,0,1,0,0
경상북도,포항시북구,흥해읍,옥성리,4711325024,7,0,0,0,6,0,1
경상북도,포항시북구,흥해읍,용전리,4711325040,1,0,0,0,0,0,1
경상북도,포항시북구,흥해읍,용천리,4711325041,2,0,0,0,2,0,0
경상북도,포항시북구,흥해읍,용한리,4711325033,2,0,0,0,2,0,0
경상북도,포항시북구,흥해읍,죽천리,4711325035,1,0,0,0,1,0,0
경상북도,포항시북구,흥해읍,초곡리,4711325046,1,0,0,0,0,0,1
경상북도,포항시북구,흥해읍,학천리,4711325047,1,0,0,0,1,0,0
경상북도,경주시,감포읍,감포리,4713025029,5,0,0,0,5,0,0
경상북도,경주시,감포읍,나정리,4713025024,2,1,0,0,0,0,1
경상북도,경주시,강동면,단구리,4713037025,1,0,0,0,0,0,1
경상북도,경주시,강동면,유금리,4713037026,2,0,0,0,2,0,0
경상북도,경주시,강동면,호명리,4713037022,1,0,0,0,0,0,1
경상북도,경주시,건천읍,건천리,4713025631,6,0,0,0,5,0,1
경상북도,경주시,건천읍,천포리,4713025625,1,0,0,0,0,0,1
경상북도,경주시,구정동,,4713013100,1,0,0,0,1,0,0
경상북도,경주시,구황동,,4713012200,1,0,0,0,0,0,1
경상북도,경주시,내남면,용장리,4713033025,1,0,0,0,1,0,0
경상북도,경주시,내남면,이조리,4713033024,1,0,0,0,1,0,0
경상북도,경주시,노동동,,4713010600,3,0,0,0,3,0,0
경상북도,경주시,노서동,,4713010700,1,0,0,0,1,0,0
경상북도,경주시,동부동,,4713010100,10,0,0,0,10,0,0
경상북도,경주시,동천동,,4713012600,10,0,0,0,9,0,1
경상북도,경주시,마동,,4713013200,1,1,0,0,0,0,0
경상북도,경주시,북군동,,4713014000,1,1,0,0,0,0,0
경상북도,경주시,산내면,일부리,4713034024,1,0,0,0,1,0,0
경상북도,경주시,서부동,,4713010200,8,0,0,0,8,0,0
경상북도,경주시,석장동,,4713014400,1,0,0,0,1,0,0
경상북도,경주시,성건동,,4713010800,15,0,0,0,15,0,0
경상북도,경주시,성동동,,4713010400,4,0,0,0,4,0,0
경상북도,경주시,시래동,,4713013000,2,0,0,0,1,0,1
경상북도,경주시,신평동,,4713013600,1,1,0,0,0,0,0
경상북도,경주시,안강읍,갑산리,4713025323,1,0,0,0,0,0,1
경상북도,경주시,안강읍,검단리,4713025321,1,1,0,0,0,0,0
경상북도,경주시,안강읍,근계리,4713025325,1,0,0,0,0,0,1
경상북도,경주시,안강읍,노당리,4713025327,1,0,0,0,0,0,1
경상북도,경주시,안강읍,두류리,4713025329,2,0,0,0,0,0,2
경상북도,경주시,안강읍,산대리,4713025332,8,0,0,0,6,0,2
경상북도,경주시,안강읍,안강리,4713025333,14,0,0,0,13,0,1
경상북도,경주시,안강읍,양월리,4713025334,4,0,0,0,4,0,0
경상북도,경주시,안강읍,옥산리,4713025328,1,1,0,0,0,0,0
경상북도,경주시,양남면,나아리,4713032035,4,0,0,0,4,0,0
경상북도,경주시,양남면,수렴리,4713032022,1,0,0,0,0,0,1
경상북도,경주시,양남면,신대리,4713032027,2,2,0,0,0,0,0
경상북도,경주시,양남면,읍천리,4713032028,1,0,0,0,0,0,1
경상북도,경주시,양남면,하서리,4713032021,1,0,0,0,1,0,0
경상북도,경주시,양남면,효동리,4713032025,2,1,0,0,1,0,0
경상북도,경주시,양북면,어일리,4713031021,1,0,0,0,1,0,0
경상북도,경주시,외동읍,구어리,4713025932,1,0,0,0,1,0,0
경상북도,경주시,외동읍,냉천리,4713025925,3,0,0,0,3,0,0
경상북도,경주시,외동읍,모화리,4713025922,2,0,0,0,1,0,1
경상북도,경주시,외동읍,북토리,4713025937,4,0,0,0,4,0,0
경상북도,경주시,외동읍,석계리,4713025923,1,1,0,0,0,0,0
경상북도,경주시,외동읍,입실리,4713025921,6,0,0,0,4,0,2
경상북도,경주시,외동읍,제내리,4713025926,2,2,0,0,0,0,0
경상북도,경주시,용강동,,4713012500,10,0,0,0,6,0,4
경상북도,경주시,인왕동,,4713011200,2,0,0,0,1,0,1
경상북도,경주시,천군동,,4713013500,1,1,0,0,0,0,0
경상북도,경주시,천북면,모아리,4713038028,1,0,0,0,0,0,1
경상북도,경주시,천북면,신당리,4713038029,2,0,0,0,0,0,2
경상북도,경주시,천북면,오야리,4713038027,1,0,0,0,1,0,0
경상북도,경주시,천북면,화산리,4713038026,1,0,0,0,1,0,0
경상북도,경주시,충효동,,4713011400,10,0,0,0,5,0,5
경상북도,경주시,탑동,,4713011300,1,0,0,0,1,0,0
경상북도,경주시,현곡면,금장리,4713036027,3,0,0,0,3,0,0
경상북도,경주시,현곡면,라원리,4713036021,1,0,0,0,0,0,1
경상북도,경주시,현곡면,상구리,4713036024,1,0,0,0,1,0,0
경상북도,경주시,현곡면,하구리,4713036023,1,0,0,0,0,0,1
경상북도,경주시,황남동,,4713011000,1,0,0,0,1,0,0
경상북도,경주시,황성동,,4713012400,15,0,0,0,8,0,7
경상북도,경주시,황오동,,4713010500,10,0,0,0,10,0,0
경상북도,경주시,효현동,,4713011600,1,0,0,0,1,0,0
경상북도,김천시,다수동,,4715011200,1,0,0,0,0,0,1
경상북도,김천시,대광동,,4715011700,2,0,0,0,0,0,2
경상북도,김천시,대항면,복전리,4715038027,2,0,0,0,0,0,2
경상북도,김천시,덕곡동,,4715011600,3,0,0,0,0,0,3
경상북도,김천시,백옥동,,4715011300,1,0,0,0,0,0,1
경상북도,김천시,성내동,,4715010400,1,0,0,0,0,0,1
경상북도,김천시,신음동,,4715010800,4,0,0,0,0,0,4
경상북도,김천시,용두동,,4715010200,1,0,0,0,0,0,1
경상북도,김천시,응명동,,4715011800,4,0,0,0,0,0,4
경상북도,김천시,평화동,,4715010500,4,0,0,0,0,0,4
경상북도,김천시,황금동,,4715010700,1,0,0,0,0,0,1
경상북도,안동시,광석동,,4717012000,3,0,0,0,3,0,0
경상북도,안동시,금곡동,,4717012600,1,0,0,0,1,0,0
경상북도,안동시,남문동,,4717011600,4,0,0,0,4,0,0
경상북도,안동시,남부동,,4717011500,2,0,0,0,2,0,0
경상북도,안동시,남후면,무릉리,4717036022,1,0,0,0,1,0,0
경상북도,안동시,대석동,,4717011800,2,0,0,0,2,0,0
경상북도,안동시,도산면,단천리,4717042025,1,0,0,1,0,0,0
경상북도,안동시,도산면,동부리,4717042031,1,0,0,0,1,0,0
경상북도,안동시,동부동,,4717011200,2,0,0,0,2,0,0
경상북도,안동시,명륜동,,4717010400,1,0,0,0,1,0,0
경상북도,안동시,북문동,,4717010300,3,0,0,0,3,0,0
경상북도,안동시,북후면,옹천리,4717032021,1,0,0,0,1,0,0
경상북도,안동시,삼산동,,4717010100,2,0,0,0,2,0,0
경상북도,안동시,서부동,,4717010200,4,0,0,0,4,0,0
경상북도,안동시,서후면,광평리,4717033021,1,0,0,0,1,0,0
경상북도,안동시,송천동,,4717013700,1,0,0,0,1,0,0
경상북도,안동시,송현동,,4717013600,4,0,0,0,3,0,1
경상북도,안동시,수상동,,4717014100,13,0,0,0,0,0,13
경상북도,안동시,수하동,,4717014200,1,0,0,0,0,0,1
경상북도,안동시,안흥동,,4717011700,2,0,0,0,2,0,0
경상북도,안동시,옥동,,4717013300,12,0,0,0,11,0,1
경상북도,안동시,옥야동,,4717011900,2,0,0,0,2,0,0
경상북도,안동시,와룡면,가구리,4717031022,1,0,0,1,0,0,0
경상북도,안동시,와룡면,중가구리,4717031021,1,0,0,0,0,0,1
경상북도,안동시,용상동,,4717011000,7,0,0,0,6,0,1
경상북도,안동시,운흥동,,4717011300,2,0,0,0,1,0,1
경상북도,안동시,일직면,국곡리,4717035029,1,1,0,0,0,0,0
경상북도,안동시,일직면,조탑리,4717035030,1,1,0,0,0,0,0
경상북도,안동시,임하면,고곡리,4717038026,1,0,0,0,1,0,0
경상북도,안동시,임하면,신덕리,4717038024,1,0,0,0,0,0,1
경상북도,안동시,임하면,오대리,4717038027,1,0,0,0,0,0,1
경상북도,안동시,정하동,,4717014000,2,0,0,0,2,0,0
경상북도,안동시,태화동,,4717012200,3,0,0,0,3,0,0
경상북도,안동시,풍산읍,괴정리,4717025037,1,0,0,0,0,0,1
경상북도,안동시,풍산읍,노리,4717025030,2,0,0,0,0,0,2
경상북도,안동시,풍산읍,막곡리,4717025028,2,0,0,0,2,0,0
경상북도,안동시,풍산읍,상리리,4717025022,2,0,0,0,0,0,2
경상북도,안동시,풍산읍,안교리,4717025021,3,0,0,0,2,0,1
경상북도,안동시,풍천면,구담리,4717034023,2,0,0,0,2,0,0
경상북도,안동시,풍천면,기산리,4717034025,1,0,0,1,0,0,0
경상북도,안동시,풍천면,어담리,4717034029,1,1,0,0,0,0,0
경상북도,구미시,고아읍,송림리,4719025335,1,0,0,0,0,0,1
경상북도,구미시,고아읍,오로리,4719025323,2,0,0,0,1,0,1
경상북도,구미시,고아읍,원호리,4719025331,4,0,0,0,4,0,0
경상북도,구미시,공단동,,4719011300,3,0,0,0,3,0,0
경상북도,구미시,광평동,,4719011400,8,0,0,0,2,0,6
경상북도,구미시,구평동,,4719012000,7,0,0,0,5,0,2
경상북도,구미시,구포동,,4719012900,3,0,0,0,0,0,3
경상북도,구미시,남통동,,4719010800,3,0,0,0,1,0,2
경상북도,구미시,도량동,,4719010300,11,0,0,0,7,0,4
경상북도,구미시,봉곡동,,4719010400,4,0,0,0,2,0,2
경상북도,구미시,부곡동,,4719010500,3,0,0,0,1,0,2
경상북도,구미시,비산동,,4719011200,11,0,0,0,2,0,9
경상북도,구미시,사곡동,,4719011500,8,0,0,0,4,0,4
경상북도,구미시,산동면,봉산리,4719035026,2,0,0,0,0,0,2
경상북도,구미시,산동면,인덕리,4719035028,2,1,0,0,0,0,1
경상북도,구미시,산동면,적림리,4719035023,2,0,0,0,0,0,2
경상북도,구미시,상모동,,4719011600,4,0,0,0,4,0,0
경상북도,구미시,선기동,,4719010600,3,0,0,0,1,0,2
경상북도,구미시,선산읍,교리,4719025029,1,0,0,0,0,0,1
경상북도,구미시,선산읍,동부리,4719025022,7,0,0,0,7,0,0
경상북도,구미시,선산읍,완전리,4719025021,4,0,0,0,4,0,0
경상북도,구미시,선산읍,이문리,4719025024,3,0,0,0,1,0,2
경상북도,구미시,선산읍,죽장리,4719025025,1,0,0,0,0,0,1
경상북도,구미시,송정동,,4719011000,7,0,0,0,7,0,0
경상북도,구미시,신동,,4719011900,1,0,0,0,0,0,1
경상북도,구미시,신평동,,4719011100,9,0,0,0,7,0,2
경상북도,구미시,양호동,,4719012600,1,0,0,0,0,0,1
경상북도,구미시,오태동,,4719011800,12,0,0,0,4,0,8
경상북도,구미시,옥계동,,4719012800,10,0,0,0,9,0,1
경상북도,구미시,원평동,,4719010100,16,0,0,0,16,0,0
경상북도,구미시,인의동,,4719012200,9,0,0,0,9,0,0
경상북도,구미시,임수동,,4719012500,1,0,0,0,0,0,1
경상북도,구미시,임은동,,4719011700,4,0,0,0,1,0,3
경상북도,구미시,장천면,상림리,4719036023,1,1,0,0,0,0,0
경상북도,구미시,장천면,상장리,4719036021,2,0,0,0,1,0,1
경상북도,구미시,지산동,,4719010200,2,0,0,0,0,0,2
경상북도,구미시,진평동,,4719012300,7,0,0,0,6,0,1
경상북도,구미시,해평면,낙성리,4719034021,2,0,0,0,2,0,0
경상북도,구미시,형곡동,,4719010900,15,0,0,0,15,0,0
경상북도,구미시,황상동,,4719012100,6,0,0,0,6,0,0
경상북도,영주시,가흥동,,4721010500,5,0,0,0,4,0,1
경상북도,영주시,고현동,,4721010700,2,0,0,0,1,0,1
경상북도,영주시,문수면,권선리,4721033024,1,0,0,1,0,0,0
경상북도,영주시,봉현면,오현리,4721036022,3,0,0,0,0,0,3
경상북도,영주시,상망동,,4721010200,2,0,0,0,0,0,2
경상북도,영주시,안정면,내줄리,4721035027,1,0,0,0,1,0,0
경상북도,영주시,영주동,,4721010100,14,0,0,0,11,0,3
경상북도,영주시,장수면,두전리,4721034022,2,0,0,1,0,0,1
경상북도,영주시,조암동,,4721011100,2,0,0,0,1,0,1
경상북도,영주시,풍기읍,교촌리,4721025028,1,0,0,0,1,0,0
경상북도,영주시,풍기읍,산법리,4721025023,1,0,0,0,0,0,1
경상북도,영주시,풍기읍,성내리,4721025021,4,0,0,0,4,0,0
경상북도,영주시,하망동,,4721010300,8,0,0,0,8,0,0
경상북도,영주시,휴천동,,4721010400,19,0,0,0,5,0,14
경상북도,영천시,고경면,도암리,4723038030,1,1,0,0,0,0,0
경상북도,영천시,고경면,동도리,4723038035,1,1,0,0,0,0,0
경상북도,영천시,고경면,창하리,4723038022,1,1,0,0,0,0,0
경상북도,영천시,금노동,,4723011200,6,0,0,0,6,0,0
경상북도,영천시,금호읍,교대리,4723025021,2,0,0,0,2,0,0
경상북도,영천시,금호읍,덕성리,4723025022,4,0,0,0,4,0,0
경상북도,영천시,금호읍,신월리,4723025028,3,0,0,0,1,0,2
경상북도,영천시,대창면,오길리,4723040025,1,0,0,1,0,0,0
경상북도,영천시,도남동,,4723012600,1,0,0,0,1,0,0
경상북도,영천시,도동,,4723011100,2,0,0,0,0,0,2
경상북도,영천시,망정동,,4723010200,3,0,0,0,3,0,0
경상북도,영천시,문외동,,4723010500,4,0,0,0,4,0,0
경상북도,영천시,본촌동,,4723011700,1,0,0,0,0,0,1
경상북도,영천시,북안면,고지리,4723039033,1,0,0,0,1,0,0
경상북도,영천시,신녕면,부산리,4723032022,1,0,0,0,1,0,0
경상북도,영천시,신녕면,화성리,4723032027,3,0,0,0,2,0,1
경상북도,영천시,야사동,,4723010300,10,0,0,0,8,0,2
경상북도,영천시,오수동,,4723012400,5,0,0,0,0,0,5
경상북도,영천시,완산동,,4723011300,11,0,0,0,11,0,0
경상북도,영천시,임고면,양항리,4723037021,1,1,0,0,0,0,0
경상북도,영천시,조교동,,4723010100,1,0,0,0,0,0,1
경상북도,영천시,창구동,,4723010600,3,0,0,0,3,0,0
경상북도,영천시,청통면,보성리,4723031023,1,1,0,0,0,0,0
경상북도,영천시,청통면,호당리,4723031021,1,0,0,1,0,0,0
경상북도,영천시,화남면,선천리,4723035026,1,0,0,0,0,0,1
경상북도,영천시,화남면,온천리,4723035030,1,0,0,0,1,0,0
경상북도,영천시,화룡동,,4723011000,2,0,0,0,0,0,2
경상북도,상주시,개운동,,4725011100,2,0,0,0,0,0,2
경상북도,상주시,계산동,,4725013000,1,0,0,0,0,0,1
경상북도,상주시,공성면,옥산리,4725035021,1,0,0,0,1,0,0
경상북도,상주시,낙동면,구잠리,4725033024,1,0,0,0,0,0,1
경상북도,상주시,남성동,,4725010700,5,0,0,0,4,0,1
경상북도,상주시,냉림동,,4725010500,2,0,0,0,0,0,2
경상북도,상주시,만산동,,4725013300,2,0,0,0,0,0,2
경상북도,상주시,모동면,용호리,4725038023,1,0,0,0,1,0,0
경상북도,상주시,모서면,삼포리,4725039021,1,1,0,0,0,0,0
경상북도,상주시,모서면,호음리,4725039032,1,1,0,0,0,0,0
경상북도,상주시,모서면,화현리,4725039028,1,1,0,0,0,0,0
경상북도,상주시,무양동,,4725010900,3,0,0,0,3,0,0
경상북도,상주시,서곡동,,4725012000,1,0,0,0,0,0,1
경상북도,상주시,서문동,,4725010800,1,0,0,0,1,0,0
경상북도,상주시,서성동,,4725010600,5,0,0,0,5,0,0
경상북도,상주시,성동동,,4725010200,1,0,0,0,1,0,0
경상북도,상주시,성하동,,4725010100,1,0,0,0,1,0,0
경상북도,상주시,양촌동,,4725011400,1,0,0,0,0,0,1
경상북도,상주시,외답동,,4725012200,2,0,0,0,0,0,2
경상북도,상주시,죽전동,,4725013200,3,0,0,0,0,0,3
경상북도,상주시,함창읍,구향리,4725025021,2,0,0,0,2,0,0
경상북도,상주시,함창읍,오동리,4725025022,1,0,0,0,0,0,1
경상북도,상주시,함창읍,오사리,4725025023,1,0,0,0,0,0,1
경상북도,상주시,함창읍,윤직리,4725025028,1,0,0,0,0,0,1
경상북도,상주시,화개동,,4725012100,4,0,0,0,0,0,4
경상북도,상주시,화서면,신봉리,4725041021,1,0,0,0,1,0,0
경상북도,문경시,가은읍,완장리,4728025331,1,0,0,1,0,0,0
경상북도,문경시,마성면,남호리,4728036028,1,0,0,0,0,0,1
경상북도,문경시,마성면,외어리,4728036027,2,1,0,0,0,0,1
경상북도,문경시,모전동,,4728011000,6,0,0,0,4,0,2
경상북도,문경시,문경읍,하리,4728025022,5,0,0,0,4,0,1
경상북도,문경시,신기동,,4728010600,1,0,0,0,0,0,1
경상북도,문경시,영순면,김용리,4728031022,1,0,0,0,0,0,1
경상북도,문경시,윤직동,,4728011100,1,0,0,0,0,0,1
경상북도,문경시,점촌동,,4728010100,15,0,0,0,14,0,1
경상북도,문경시,흥덕동,,4728010300,5,0,0,0,5,0,0
경상북도,경산시,갑제동,,4729012800,2,0,0,0,0,0,2
경상북도,경산시,계양동,,4729011600,3,0,0,0,3,0,0
경상북도,경산시,대동,,4729011500,2,0,0,0,2,0,0
경상북도,경산시,대정동,,4729011300,1,0,0,0,1,0,0
경상북도,경산시,대평동,,4729011200,1,0,0,0,0,0,1
경상북도,경산시,백천동,,4729010600,4,0,0,0,4,0,0
경상북도,경산시,사동,,4729012600,4,0,0,0,4,0,0
경상북도,경산시,사정동,,4729010800,4,0,0,0,3,0,1
경상북도,경산시,삼남동,,4729010100,1,0,0,0,0,0,1
경상북도,경산시,삼북동,,4729010200,2,0,0,0,2,0,0
경상북도,경산시,삼풍동,,4729012700,1,0,0,0,1,0,0
경상북도,경산시,압량면,가일리,4729036031,1,0,0,0,0,0,1
경상북도,경산시,압량면,금구리,4729036025,1,0,0,0,0,0,1
경상북도,경산시,압량면,부적리,4729036021,2,0,0,0,1,0,1
경상북도,경산시,압량면,신대리,4729036022,2,0,0,0,0,0,2
경상북도,경산시,옥곡동,,4729010700,1,0,0,0,1,0,0
경상북도,경산시,옥산동,,4729010900,6,0,0,0,6,0,0
경상북도,경산시,와촌면,계당리,4729031025,1,0,0,0,0,0,1
경상북도,경산시,와촌면,소월리,4729031021,1,0,0,0,1,0,0
경상북도,경산시,와촌면,용천리,4729031024,1,0,0,0,1,0,0
경상북도,경산시,자인면,남촌리,4729033032,1,0,0,0,1,0,0
경상북도,경산시,자인면,동부리,4729033021,1,0,0,0,1,0,0
경상북도,경산시,자인면,서부리,4729033022,4,0,0,0,4,0,0
경상북도,경산시,정평동,,4729011100,6,0,0,0,6,0,0
경상북도,경산시,조영동,,4729011800,3,0,0,0,3,0,0
경상북도,경산시,중방동,,4729011700,35,0,0,0,32,0,3
경상북도,경산시,중산동,,4729011000,7,0,0,0,1,0,6
경상북도,경산시,진량읍,가야리,4729025345,1,0,0,0,0,0,1
경상북도,경산시,진량읍,내리리,4729025329,1,0,0,0,1,0,0
경상북도,경산시,진량읍,보인리,4729025323,1,0,0,0,1,0,0
경상북도,경산시,진량읍,봉회리,4729025324,6,0,0,0,6,0,0
경상북도,경산시,진량읍,북리,4729025325,1,0,0,1,0,0,0
경상북도,경산시,진량읍,선화리,4729025322,8,1,0,0,2,0,5
경상북도,경산시,진량읍,신상리,4729025321,7,0,0,0,6,0,1
경상북도,경산시,평산동,,4729012500,3,1,0,0,1,0,1
경상북도,경산시,하양읍,금락리,4729025021,15,0,0,0,15,0,0
경상북도,경산시,하양읍,동서리,4729025022,7,0,0,0,5,0,2
경상북도,군위군,군위읍,금구리,4772025023,4,0,0,0,0,0,4
경상북도,군위군,군위읍,동부리,4772025021,2,0,0,0,1,0,1
경상북도,군위군,군위읍,무성리,4772025024,2,0,0,0,0,0,2
경상북도,군위군,군위읍,서부리,4772025022,6,0,0,0,5,0,1
경상북도,군위군,군위읍,외량리,4772025028,1,1,0,0,0,0,0
경상북도,군위군,군위읍,정리,4772025032,1,0,0,0,0,0,1
경상북도,군위군,부계면,대율리,4772033032,1,0,0,1,0,0,0
경상북도,군위군,우보면,나호리,4772034030,1,0,0,1,0,0,0
경상북도,군위군,우보면,이화리,4772034031,1,0,0,1,0,0,0
경상북도,군위군,의흥면,읍내리,4772035032,1,0,0,0,1,0,0
경상북도,군위군,효령면,고곡리,4772032050,1,0,0,0,0,0,1
경상북도,군위군,효령면,장군리,4772032044,2,0,0,0,0,0,2
경상북도,군위군,효령면,장기리,4772032045,2,0,0,0,0,0,2
경상북도,군위군,효령면,중구리,4772032042,1,0,0,0,1,0,0
경상북도,의성군,금성면,개일리,4773037047,1,0,0,1,0,0,0
경상북도,의성군,금성면,대리리,4773037037,2,0,0,0,1,0,1
경상북도,의성군,다인면,서릉리,4773044036,1,0,0,0,0,0,1
경상북도,의성군,단밀면,낙정리,4773041036,1,0,0,1,0,0,0
경상북도,의성군,단밀면,생송리,4773041035,1,0,0,0,0,0,1
경상북도,의성군,봉양면,화전리,4773038040,3,0,0,0,2,0,1
경상북도,의성군,안계면,용기리,4773043030,7,0,0,0,4,0,3
경상북도,의성군,의성읍,도동리,4773025024,1,0,0,0,0,0,1
경상북도,의성군,의성읍,도서리,4773025025,1,0,0,0,0,0,1
경상북도,의성군,의성읍,업리,4773025033,2,0,0,0,0,0,2
경상북도,의성군,의성읍,오로리,4773025027,1,0,0,0,0,0,1
경상북도,의성군,의성읍,원당리,4773025031,5,0,0,0,1,0,4
경상북도,의성군,의성읍,중리리,4773025022,1,0,0,0,0,0,1
경상북도,의성군,의성읍,후죽리,4773025021,7,0,0,0,7,0,0
경상북도,의성군,점곡면,구암리,4773032031,1,0,0,0,1,0,0
경상북도,청송군,부남면,중기리,4775032037,1,0,0,1,0,0,0
경상북도,청송군,진보면,시량리,4775037047,1,0,0,0,0,0,1
경상북도,청송군,진보면,이촌리,4775037037,1,0,0,0,0,0,1
경상북도,청송군,진보면,진안리,4775037036,5,0,0,0,5,0,0
경상북도,청송군,청송읍,송생리,4775025025,1,0,0,1,0,0,0
경상북도,청송군,청송읍,월막리,4775025021,3,0,0,0,3,0,0
경상북도,청송군,현동면,도평리,4775033028,1,0,0,0,0,0,1
경상북도,청송군,현서면,구산리,4775034043,1,0,0,0,1,0,0
경상북도,영양군,수비면,계리,4776034035,1,0,0,1,0,0,0
경상북도,영양군,수비면,오기리,4776034034,1,0,0,1,0,0,0
경상북도,영양군,영양읍,서부리,4776025022,2,0,0,0,2,0,0
경상북도,영양군,영양읍,현리,4776025027,1,0,0,1,0,0,0
경상북도,영양군,일월면,도계리,4776033037,1,0,0,1,0,0,0
경상북도,영덕군,강구면,강구리,4777031031,2,0,0,0,2,0,0
경상북도,영덕군,강구면,삼사리,4777031033,2,2,0,0,0,0,0
